Fecha,Tiempo en la página,Muestreo de carga de página,Promedio de tiempo en la página,Tiempo de búsqueda de dominio (ms),Promedio de páginas vistas por búsqueda,Tiempo de descarga de la página (ms),Tiempo medio de descarga de la página (s),Tiempo de redirección (ms),Tiempo medio de redirección (s),Tiempo de conexión de servidor (ms),Tiempo medio de conexión de servidor (es),Tiempo medio de respuesta de servidor (es),Tiempo medio de respuesta de servidor (es),Muestra de métricas de velocidad,Tiempo de interacción de documento (milésimas de segundo),Tiempo medio de interacción de documento (segundos),Tiempo de carga de contenido de documento (milésimas de segundo),Muestra de métricas de latencia de DOM
20170112,461970,121,62.24333063864187,4772,null,8522,0.0704297520661157,11850,0.09793388429752066,1370,0.011322314049586776,0.4468512396694215,0.4468512396694215,121,157240,1.299504132231405,172886,121
20170113,423992,33,59.77611729874524,27,null,13383,0.40554545454545454,1797,0.05445454545454545,2151,0.06518181818181819,0.9932424242424243,0.9932424242424243,33,119583,3.6237272727272725,119594,33
20170114,381225,53,57.6565335753176,2,null,8146,0.15369811320754717,7398,0.13958490566037735,446,0.00841509433962264,0.5279245283018867,0.5279245283018867,53,106582,2.010981132075472,106583,53
20170115,333912,51,50.87020109689214,621,null,19166,0.37580392156862746,3429,0.06723529411764706,3958,0.0776078431372549,0.9050588235294117,0.9050588235294117,51,121320,2.378823529411765,121333,51
20170116,496927,113,58.025105091078935,192,null,16147,0.14289380530973453,3369,0.0298141592920354,103,0.000911504424778761,0.5861504424778762,0.5861504424778762,113,213003,1.8849823008849558,213009,113
20170117,468267,59,58.51874531367158,359,null,6721,0.11391525423728814,7315,0.12398305084745763,378,0.006406779661016949,0.7736779661016949,0.7736779661016949,59,472538,8.009118644067797,480819,59
20170118,542533,103,60.11445983379502,20,null,31213,0.3030388349514563,2629,0.025524271844660194,120,0.0011650485436893203,0.5582038834951456,0.5582038834951456,103,173661,1.6860291262135922,173745,103
20170119,583286,27,66.97508324721552,144,null,5370,0.1988888888888889,11665,0.432037037037037,303,0.011222222222222222,0.5865925925925926,0.5865925925925926,27,74107,2.744703703703704,74108,27
20170120,494533,70,61.25764895330113,58,null,13176,0.18822857142857144,13207,0.18867142857142857,953,0.013614285714285714,0.6413857142857142,0.6413857142857142,70,185948,2.6564,186233,70
20170121,381800,55,55.333333333333336,263,null,14292,0.25985454545454545,10452,0.19003636363636364,4401,0.08001818181818182,0.6775818181818182,0.6775818181818182,55,125836,2.2879272727272726,125838,55
20170122,44939,7,51.654022988505744,48,null,828,0.11828571428571429,1271,0.18157142857142858,42,0.006,0.4412857142857143,0.4412857142857143,7,15796,2.2565714285714282,15798,7
20170123,553241,161,60.52964989059081,221,null,23323,0.14486335403726708,5394,0.033503105590062116,1011,0.006279503105590062,0.6646708074534161,0.6646708074534161,161,273001,1.6956583850931677,273015,161
20170124,549783,102,62.213760325902456,361,null,24354,0.23876470588235293,9006,0.08829411764705883,11943,0.11708823529411765,0.9037156862745098,0.9037156862745098,102,291465,2.8575,291475,102
20170125,615559,92,59.583680185848415,5040,null,9105,0.09896739130434783,7572,0.08230434782608695,726,0.007891304347826087,0.37905434782608693,0.37905434782608693,92,206788,2.247695652173913,211894,92
20170126,608673,122,61.85701219512195,328,null,14578,0.11949180327868852,77813,0.6378114754098361,1211,0.00992622950819672,0.9079508196721312,0.9079508196721312,122,426556,3.4963606557377047,427165,122
20170127,624416,141,62.94516129032258,55,null,18374,0.13031205673758864,3274,0.02321985815602837,614,0.004354609929078015,0.5995248226950355,0.5995248226950355,141,244489,1.7339645390070924,246479,141
20170128,521663,98,55.76897583921317,188,null,18165,0.18535714285714286,19067,0.1945612244897959,2514,0.025653061224489796,0.4063163265306122,0.4063163265306122,98,200388,2.0447755102040817,200400,98
20170129,464210,65,53.31457448030321,1174,null,11306,0.17393846153846151,8236,0.1267076923076923,2749,0.04229230769230769,0.6774923076923077,0.6774923076923077,65,197066,3.0317846153846153,212569,65
20170130,791449,83,67.35162964854055,41,null,18679,0.22504819277108434,19434,0.23414457831325303,2210,0.026626506024096386,3.5614457831325304,3.5614457831325304,83,430340,5.184819277108434,430360,83
20170131,630943,116,65.75747785304846,263,null,30242,0.26070689655172413,48604,0.419,5936,0.051172413793103444,1.2218017241379309,1.2218017241379309,116,382768,3.2997241379310345,382792,116
20170201,606445,73,64.61854022376131,964,null,8816,0.12076712328767124,14347,0.1965342465753425,1039,0.014232876712328767,1.951027397260274,1.951027397260274,73,260748,3.571890410958904,260761,73
20170202,565284,56,63.47939359910163,184,null,14496,0.25885714285714284,16524,0.29507142857142854,1956,0.034928571428571434,2.136375,2.136375,56,241128,4.3058571428571435,241143,56
20170203,536854,33,65.11267434808975,1745,null,15140,0.4587878787878788,12784,0.3873939393939394,2707,0.08203030303030304,1.5991818181818183,1.5991818181818183,33,153538,4.652666666666667,153541,33
20170204,414359,37,60.73863969510408,7998,null,11092,0.2997837837837838,4582,0.12383783783783783,996,0.02691891891891892,1.4088918918918918,1.4088918918918918,37,169238,4.574,169624,37
20170205,370447,55,60.215702210663196,2909,null,9633,0.17514545454545455,11066,0.2012,1348,0.024509090909090907,0.8971818181818181,0.8971818181818181,55,127376,2.3159272727272726,127385,55
20170206,618247,81,67.84231317897509,120,null,18327,0.22625925925925927,10055,0.1241358024691358,1102,0.013604938271604939,0.9892469135802469,0.9892469135802469,81,240663,3.0463670886075946,240672,79
20170207,488572,93,64.62592592592593,915,null,20520,0.22064516129032258,4859,0.05224731182795699,2713,0.02917204301075269,1.0258172043010751,1.0258172043010751,93,247815,2.6646774193548386,247966,93
20170208,522792,53,68.40141305769986,427,null,12902,0.24343396226415095,11823,0.2230754716981132,6686,0.1261509433962264,1.346754716981132,1.346754716981132,53,167869,3.167339622641509,167871,53
20170209,590470,95,67.9482163406214,2651,null,12894,0.1357263157894737,8094,0.0852,2720,0.02863157894736842,3.509621052631579,3.509621052631579,95,488410,5.141157894736843,489760,95
20170210,499452,35,67.27532327586206,340,null,4528,0.12937142857142855,11130,0.318,4466,0.1276,2.641457142857143,2.641457142857143,35,205386,5.868171428571428,205392,35
20170211,420095,11,61.64269992663243,163,null,1360,0.12363636363636364,9750,0.8863636363636364,216,0.019636363636363636,8.93309090909091,8.93309090909091,11,145001,13.18190909090909,145006,11
20170212,404376,37,56.28058455114822,4,null,5422,0.14654054054054055,10796,0.2917837837837838,1306,0.035297297297297296,1.108945945945946,1.108945945945946,37,152622,4.124918918918919,152653,37
20170213,526720,111,64.38332722161105,504,null,12683,0.11426126126126127,12354,0.11129729729729729,4665,0.04202702702702703,1.5213333333333332,1.5213333333333332,111,328970,2.9636936936936937,328988,111
20170214,421841,73,60.35784804693089,4,null,9938,0.13613698630136986,6281,0.08604109589041095,566,0.007753424657534247,0.8512191780821918,0.8512191780821918,73,152213,2.085109589041096,152229,73
20170215,476659,39,70.09691176470588,2140,null,3149,0.08286842105263158,3821,0.10055263157894737,354,0.009315789473684211,0.8435526315789474,0.8435526315789474,38,100427,2.6428157894736843,100442,38
20170216,468796,57,65.0563419372745,1684,null,21234,0.3725263157894737,7304,0.128140350877193,1764,0.03094736842105263,1.2197368421052632,1.2197368421052632,57,200098,3.5104912280701757,200165,57
20170217,433429,58,61.900742644958584,141,null,9312,0.16055172413793103,4371,0.07536206896551724,667,0.0115,1.0541379310344827,1.0541379310344827,58,206303,3.556948275862069,206312,58
20170218,370713,76,57.085463504773635,542,null,4535,0.059671052631578944,994,0.013078947368421053,420,0.005526315789473684,0.8129342105263159,0.8129342105263159,76,161999,2.1315657894736844,162017,76
20170219,337539,63,54.354106280193236,72,null,6913,0.10973015873015873,20252,0.32146031746031745,612,0.009714285714285713,1.12084126984127,1.12084126984127,63,220623,3.501952380952381,220636,63
20170220,589559,39,71.01409298964106,250,null,4787,0.12274358974358973,2647,0.06787179487179487,5978,0.15328205128205127,1.4442820512820513,1.4442820512820513,39,112318,2.879948717948718,112326,39
20170221,499727,95,65.98798362603988,120,null,13792,0.14517894736842107,3943,0.04150526315789474,242,0.0025473684210526315,0.6667789473684211,0.6667789473684211,95,196463,2.068031578947368,245706,95
20170222,482906,179,66.46105147261217,2747,null,29619,0.16546927374301676,31275,0.17472067039106146,29306,0.16372067039106145,0.9362458100558659,0.9362458100558659,179,804852,4.496379888268157,804889,179
20170223,448679,63,68.7104134762634,104,null,6210,0.09857142857142857,3823,0.060682539682539685,271,0.004301587301587301,1.29215873015873,1.29215873015873,63,155355,2.465952380952381,155356,63
20170224,383888,48,67.58591549295775,333,null,8008,0.16683333333333333,4448,0.09266666666666667,697,0.014520833333333334,1.1369375,1.1369375,48,152650,3.1802083333333333,153138,48
20170225,301975,19,62.81984605783233,348,null,6648,0.34989473684210526,9916,0.5218947368421053,1706,0.08978947368421052,1.1053157894736843,1.1053157894736843,19,133475,7.025,133549,19
20170226,299106,22,55.88677130044843,152,null,6019,0.27359090909090905,17241,0.7836818181818181,4243,0.19286363636363638,0.8342272727272727,0.8342272727272727,22,76749,3.488590909090909,76754,22
20170227,486758,55,70.89397028837752,442,null,8761,0.1592909090909091,7437,0.13521818181818182,535,0.009727272727272727,1.7093818181818183,1.7093818181818183,55,181210,3.2947272727272727,181212,55
20170228,453591,41,72.94805403666774,4,null,6651,0.16221951219512196,3518,0.0858048780487805,209,0.005097560975609756,1.630878048780488,1.630878048780488,41,121536,2.9642926829268292,121539,41
20170301,295070,42,75.23457419683835,6,null,12233,0.2912619047619048,1703,0.04054761904761905,264,0.006285714285714286,1.172404761904762,1.172404761904762,42,127205,3.028690476190476,127220,42
20170302,326597,31,67.20102880658436,12,null,5748,0.18541935483870967,674,0.021741935483870968,1432,0.04619354838709678,0.7249032258064516,0.7249032258064516,31,51054,1.6469032258064518,51055,31
20170303,310003,18,58.15100356405927,1,null,3626,0.20144444444444445,7058,0.3921111111111111,250,0.01388888888888889,0.7749444444444444,0.7749444444444444,18,41857,2.3253888888888885,41859,18
20170304,270865,108,55.848453608247425,8,null,7609,0.07045370370370371,5635,0.052175925925925924,175,0.0016203703703703705,0.3655,0.3655,108,124060,1.1487037037037038,124084,108
20170305,266953,71,55.51112497400707,481,null,8479,0.1194225352112676,3055,0.0430281690140845,666,0.009380281690140846,0.43,0.43,71,71166,1.0023380281690142,71180,71
20170306,453335,34,61.38591740013541,563,null,6184,0.18188235294117647,7783,0.22891176470588234,152,0.004470588235294118,0.6518235294117648,0.6518235294117648,34,80590,2.370294117647059,80624,34
20170307,417935,74,62.72474861173645,151,null,14622,0.19759459459459458,1030,0.013918918918918919,4166,0.0562972972972973,0.40093243243243243,0.40093243243243243,74,107251,1.4493378378378379,107309,74
20170308,360689,48,60.77320977253581,0,null,12585,0.2621875,8243,0.17172916666666665,636,0.01325,0.7728541666666666,0.7728541666666666,48,91642,1.9092083333333332,91644,48
20170309,395863,56,67.28930817610063,151,null,6659,0.11891071428571429,5717,0.1020892857142857,286,0.005107142857142857,0.6489642857142857,0.6489642857142857,56,108268,1.933357142857143,108272,56
20170310,361031,47,67.01893447187675,506,null,6939,0.14763829787234042,2730,0.05808510638297872,2113,0.04495744680851064,0.7506808510638298,0.7506808510638298,47,107295,2.282872340425532,107546,47
20170311,376324,29,60.570416867857716,45,null,2867,0.09886206896551723,1181,0.040724137931034486,212,0.007310344827586207,0.45455172413793105,0.45455172413793105,29,40724,1.4042758620689655,40729,29
20170312,331928,43,52.445568020224364,4801,null,10165,0.2363953488372093,3327,0.07737209302325582,737,0.01713953488372093,0.5947674418604652,0.5947674418604652,43,99457,2.3129534883720932,99474,43
20170313,619730,40,71.31530494821634,117,null,10513,0.262825,1310,0.03275,379,0.009474999999999999,0.6650750000000001,0.6650750000000001,40,90781,2.2695250000000002,90788,40
20170314,578705,57,64.17221113328898,6911,null,5898,0.10347368421052631,5995,0.10517543859649123,2248,0.03943859649122807,0.5420526315789475,0.5420526315789475,57,96235,1.6883333333333332,96244,57
20170315,517550,151,65.01067705062178,535,null,27639,0.18303973509933774,9131,0.06047019867549669,4305,0.028509933774834437,0.5650198675496689,0.5650198675496689,151,223296,1.4787814569536424,223314,151
20170316,453361,126,61.78263832106841,1175,null,25262,0.2004920634920635,20686,0.16417460317460317,5049,0.04007142857142857,0.7043412698412699,0.7043412698412699,126,394595,3.1317063492063495,394648,126
20170317,393726,25,61.819123881300044,0,null,3976,0.15904,3699,0.14796,22,0.00088,0.29663999999999996,0.29663999999999996,25,85168,3.40672,85181,25
20170318,341789,133,52.68017879161529,326,null,24441,0.18376691729323308,4003,0.030097744360902255,3850,0.02894736842105263,0.6124962406015038,0.6124962406015038,133,224326,1.6866616541353383,224367,133
20170319,477271,108,48.87567844342038,3453,null,30432,0.2817777777777778,3635,0.03365740740740741,11458,0.1060925925925926,0.9979074074074074,0.9979074074074074,108,260243,2.4096574074074075,260268,108
20170320,422369,71,52.57269106298232,99,null,9692,0.13650704225352112,5258,0.07405633802816901,827,0.011647887323943663,0.6735633802816902,0.6735633802816902,71,143951,2.0274788732394367,143977,71
20170321,587416,97,58.1254700178112,7300,null,14936,0.15397938144329895,16442,0.16950515463917526,1744,0.01797938144329897,0.7012989690721649,0.7012989690721649,97,556206,5.734082474226804,556482,97
20170322,603126,25,59.952882703777334,116,null,6690,0.2676,13256,0.53024,162,0.0064800000000000005,0.66212,0.66212,25,92170,3.6868000000000003,92173,25
20170323,606764,21,66.36377556600678,436,null,9432,0.4491428571428572,1679,0.07995238095238096,107,0.0050952380952380945,0.5786666666666667,0.5786666666666667,21,96242,4.5829523809523804,96269,21
20170324,529139,108,60.625458295142074,9892,null,35334,0.32716666666666666,16142,0.14946296296296296,9239,0.08554629629629629,0.4333611111111111,0.4333611111111111,108,294352,2.725481481481481,294369,108
20170325,523390,62,55.396909398814564,215,null,11129,0.1795,22652,0.36535483870967744,2897,0.0467258064516129,1.610483870967742,1.610483870967742,62,262601,4.2355,262641,62
20170326,538269,92,52.092228781573596,1243,null,40994,0.44558695652173913,23621,0.25675,10550,0.11467391304347826,1.2709239130434782,1.2709239130434782,92,542524,5.897,542554,92
20170327,633585,85,60.78720138156001,1042,null,26955,0.31711764705882356,6391,0.07518823529411765,7103,0.08356470588235294,0.8344,0.8344,85,203082,2.3891999999999998,203540,85
20170328,729228,171,62.295233213736545,4592,null,23160,0.13543859649122808,8584,0.05019883040935672,889,0.005198830409356725,0.27890058479532165,0.27890058479532165,171,338091,1.977140350877193,347054,171
20170329,768517,71,69.92239104722046,2267,null,18715,0.26359154929577466,16507,0.23249295774647888,1898,0.026732394366197183,0.8680422535211267,0.8680422535211267,71,357909,5.0409718309859155,357954,71
20170330,452995,121,70.86905506883605,13126,null,16153,0.13349586776859504,8599,0.07106611570247934,4069,0.03362809917355372,0.5065785123966943,0.5065785123966943,121,335827,2.7754297520661155,336443,121
20170331,765341,100,69.72858965014578,2388,null,28705,0.28705,22022,0.22022,5299,0.05299,0.47818,0.47818,100,348358,3.48358,348477,100
20170401,451613,49,49.49725997369575,916,null,8911,0.18185714285714286,10568,0.21567346938775508,2984,0.060897959183673474,0.5791632653061224,0.5791632653061224,49,206328,4.210775510204082,206467,49
20170402,374781,60,49.06152637779814,922,null,11523,0.19205,9456,0.1576,3451,0.05751666666666667,0.7619666666666667,0.7619666666666667,60,211125,3.51875,211156,60
20170403,484810,108,63.31592007313569,231,null,9204,0.08522222222222223,2891,0.026768518518518518,10417,0.09645370370370371,1.1614814814814816,1.1614814814814816,108,249284,2.3081851851851853,250075,108
20170404,470545,36,72.42496536863167,450,null,5496,0.15266666666666664,3273,0.09091666666666667,680,0.01888888888888889,1.1372222222222221,1.1372222222222221,36,94488,2.6246666666666667,94499,36
20170405,422700,67,84.16965352449223,1,null,52291,0.7804626865671641,9879,0.14744776119402986,8085,0.12067164179104478,4.704805970149254,4.704805970149254,67,541732,8.08555223880597,541753,67
20170406,408195,28,87.48285469352764,415,null,25550,0.9125,1424,0.05085714285714285,1711,0.06110714285714285,6.52,6.52,28,247176,8.827714285714286,247191,28
20170407,351864,61,71.83830134748877,133,null,28231,0.4628032786885246,36087,0.5915901639344262,13265,0.21745901639344262,2.6326065573770494,2.6326065573770494,61,305707,5.011590163934427,305731,61
20170408,266364,20,60.20886075949367,116,null,6043,0.30215,1020,0.051,71,0.0035499999999999998,0.54775,0.54775,20,35020,1.751,35023,20
20170409,280120,15,57.84018170555441,198,null,2541,0.1694,1327,0.08846666666666667,236,0.015733333333333332,0.9290666666666667,0.9290666666666667,15,68753,4.5835333333333335,68790,15
20170410,451158,68,72.75568456700532,93,null,15244,0.2241764705882353,5643,0.08298529411764706,1236,0.018176470588235294,1.5301911764705882,1.5301911764705882,68,272082,4.001205882352941,272097,68
20170411,371833,40,65.39447766443897,199,null,7837,0.19592500000000002,8515,0.212875,445,0.011125,1.264125,1.264125,40,116663,2.916575,116667,40
20170412,320009,30,61.245741626794256,145,null,6432,0.2144,2939,0.09796666666666667,476,0.015866666666666668,0.9169333333333333,0.9169333333333333,30,57880,1.9293333333333333,57888,30
20170413,247689,26,57.20300230946882,0,null,4879,0.18765384615384617,5061,0.19465384615384615,306,0.01176923076923077,1.1499615384615385,1.1499615384615385,26,72005,2.769423076923077,72016,26
20170414,213024,13,52.59851851851852,1147,null,2633,0.20253846153846156,3314,0.2549230769230769,2708,0.20830769230769233,4.948615384615385,4.948615384615385,13,111968,8.612923076923076,111972,13
20170415,250519,89,55.88199866161053,67,null,16825,0.18904494382022471,5843,0.06565168539325843,2802,0.03148314606741573,1.2788988764044944,1.2788988764044944,89,254197,2.85614606741573,254225,89
20170416,264580,32,50.812367966199346,1229,null,12573,0.39290625,2150,0.0671875,2283,0.07134375,1.2796875,1.2796875,32,95737,2.99178125,95738,32
20170417,402688,17,68.46106766405984,0,null,5166,0.30388235294117644,3232,0.19011764705882353,0,0,1.5925294117647057,1.5925294117647057,17,74720,4.395294117647058,74728,17
20170418,469819,69,72.12450107460853,111,null,26778,0.38808695652173913,10365,0.1502173913043478,1264,0.018318840579710144,1.6945652173913042,1.6945652173913042,69,207154,3.002231884057971,207155,69
20170419,480289,38,73.98166974738139,566,null,5863,0.15428947368421053,5131,0.13502631578947366,2033,0.0535,1.3858684210526317,1.3858684210526317,38,113615,2.989868421052632,113624,38
20170420,513648,86,67.8351822503962,627,null,62808,0.7303255813953489,26190,0.30453488372093024,2708,0.031488372093023256,1.234453488372093,1.234453488372093,86,371171,4.3159418604651165,371215,86
20170421,539172,130,66.84502851475328,121,null,8518,0.06552307692307693,9948,0.07652307692307693,2146,0.01650769230769231,1.3659692307692308,1.3659692307692308,130,294332,2.264092307692308,295646,130
20170422,384705,26,58.679835265405735,0,null,9405,0.36173076923076924,14200,0.5461538461538462,228,0.00876923076923077,1.5042692307692307,1.5042692307692307,26,89389,3.4380384615384614,89409,26
20170423,350834,139,60.12579263067695,4352,null,28759,0.20689928057553955,10065,0.07241007194244604,3332,0.023971223021582735,0.9865323741007194,0.9865323741007194,139,349556,2.5147913669064748,349630,139
20170424,652611,92,70.874348392702,697,null,17680,0.19217391304347825,8881,0.09653260869565217,1174,0.012760869565217391,0.966,0.966,92,278925,3.0317934782608695,278962,92
20170425,581668,220,71.65163833456516,1035,null,43409,0.19731363636363636,17375,0.07897727272727273,1246,0.005663636363636364,0.66415,0.66415,220,504023,2.2910136363636364,504082,220
20170426,570728,238,68.76240963855422,3415,null,46172,0.194,19373,0.08139915966386554,4273,0.01795378151260504,1.233046218487395,1.233046218487395,238,677679,2.847390756302521,677750,238
20170427,593108,50,73.68716610759101,1826,null,9916,0.19832,19388,0.38776,2109,0.04218,1.21252,1.21252,50,272320,5.4464,272341,50
20170428,486365,89,67.75773195876289,6085,null,14667,0.16479775280898878,8370,0.09404494382022471,2254,0.025325842696629214,1.1746179775280898,1.1746179775280898,89,242382,2.7233932584269662,242483,89
20170429,372157,97,60.33673800259403,438,null,22840,0.23546391752577317,32890,0.33907216494845366,3433,0.035391752577319587,1.1891855670103093,1.1891855670103093,97,302061,3.1140309278350515,302087,97
20170430,342423,27,55.678536585365855,379,null,17210,0.6374074074074074,2611,0.09670370370370371,518,0.019185185185185187,3.0129259259259262,3.0129259259259262,27,213238,7.897703703703703,213242,27
20170501,402680,46,56.476858345021036,10362,null,13913,0.30245652173913046,6791,0.14763043478260868,732,0.01591304347826087,1.0542608695652176,1.0542608695652176,46,133933,2.911586956521739,133946,46
20170502,552423,68,77.91579689703808,1201,null,18372,0.2701764705882353,13512,0.19870588235294118,3084,0.04535294117647059,1.5325,1.5325,68,204771,3.0113382352941174,205122,68
20170503,534211,119,71.60045570298888,4924,null,18772,0.15774789915966386,14543,0.12221008403361344,1445,0.012142857142857143,0.802453781512605,0.802453781512605,119,400377,3.364512605042017,400404,119
20170504,452706,51,67.11727205337287,388,null,16817,0.3297450980392157,6718,0.13172549019607843,1205,0.023627450980392158,1.2773725490196077,1.2773725490196077,51,216631,4.247666666666667,216649,51
20170505,397725,43,63.768638768638766,230,null,21701,0.5046744186046512,1908,0.044372093023255815,3548,0.08251162790697675,3.2134418604651165,3.2134418604651165,43,235429,5.475093023255814,235437,43
20170506,337521,36,66.28456402199528,312,null,3284,0.09122222222222223,2572,0.07144444444444445,631,0.017527777777777778,0.43138888888888893,0.43138888888888893,36,45017,1.2504722222222222,45028,36
20170507,341003,25,57.042990966878556,132,null,18852,0.7540800000000001,5692,0.22768,645,0.0258,1.1922000000000001,1.1922000000000001,25,117301,4.6920399999999995,117304,25
20170508,531804,105,68.86868686868686,1185,null,18066,0.17205714285714285,15696,0.1494857142857143,1897,0.018066666666666665,1.6084571428571428,1.6084571428571428,105,425752,4.054780952380953,425765,105
20170509,500842,63,68.18815520762423,5797,null,29216,0.46374603174603174,7014,0.11133333333333333,3823,0.060682539682539685,1.013111111111111,1.013111111111111,63,181702,2.88415873015873,181967,63
20170510,469333,38,65.47614397321429,923,null,40808,1.0738947368421052,6122,0.16110526315789475,862,0.022684210526315793,1.0267894736842107,1.0267894736842107,38,122614,3.226684210526316,122620,38
20170511,331124,15,74.52712131442719,801,null,2850,0.19,1854,0.12359999999999999,1791,0.1194,1.8412,1.8412,15,59047,3.9364666666666666,59056,15
20170512,239347,16,67.23230337078651,1731,null,4883,0.3051875,4384,0.274,3864,0.2415,1.073875,1.073875,16,66215,4.1384375,66218,16
20170513,160914,31,58.74917853231106,7,null,24446,0.7885806451612903,3187,0.10280645161290324,182,0.005870967741935484,1.5745806451612903,1.5745806451612903,31,153127,4.939580645161291,153132,31
20170514,168139,23,75.97785811116132,437,null,7489,0.32560869565217393,4168,0.1812173913043478,198,0.008608695652173912,8.448695652173914,8.448695652173914,23,235285,10.229782608695652,235744,23
20170515,445049,48,68.86105523750581,438,null,104183,2.1704791666666665,45492,0.94775,1158,0.024125,1.7316875,1.7316875,48,447500,9.322916666666666,447694,48
20170516,492923,81,73.07976278724982,15909,null,29330,0.3620987654320988,17217,0.21255555555555555,11477,0.14169135802469138,1.3859259259259258,1.3859259259259258,81,1096899,13.541962962962964,1097088,81
20170517,381813,103,63.70982813282163,1049,null,35447,0.3441456310679612,10324,0.10023300970873787,5506,0.053456310679611645,1.19126213592233,1.19126213592233,103,283192,2.7494368932038835,283214,103
20170518,450812,78,64.14513375071144,12901,null,17911,0.22962820512820514,35155,0.45070512820512826,6066,0.07776923076923077,1.3771538461538462,1.3771538461538462,78,439914,5.639923076923077,439923,78
20170519,413807,52,61.63345248733989,1047,null,36955,0.7106730769230769,27362,0.5261923076923077,2840,0.054615384615384614,1.6856153846153845,1.6856153846153845,52,306606,5.896269230769231,306613,52
20170520,399011,29,61.188621377089405,5615,null,10406,0.3588275862068966,4063,0.14010344827586207,1417,0.04886206896551724,1.5839310344827586,1.5839310344827586,29,111866,3.857448275862069,111873,29
20170521,370889,70,55.07707157707158,270,null,15147,0.21638571428571426,3743,0.053471428571428566,513,0.007328571428571428,1.1073714285714287,1.1073714285714287,70,191097,2.729957142857143,191497,70
20170522,573544,114,65.51793465844186,320,null,34318,0.30103508771929827,11112,0.09747368421052631,45811,0.40185087719298246,1.4347543859649121,1.4347543859649121,114,459265,4.028640350877192,459326,114
20170523,514950,65,62.40305380513815,2098,null,21787,0.33518461538461536,16973,0.26112307692307696,697,0.010723076923076922,1.0875076923076923,1.0875076923076923,65,195259,3.0039846153846157,195288,65
20170524,486468,64,63.17766233766234,911,null,63966,0.99946875,16471,0.257359375,2732,0.0426875,1.325,1.325,64,390463,6.100984375,390466,64
20170525,498779,192,66.75307815845824,810,null,76747,0.3997239583333333,16711,0.08703645833333333,4641,0.024171875,1.2581822916666667,1.2581822916666667,192,560780,2.9207291666666664,560822,192
20170526,456495,148,64.53138252756574,10252,null,29073,0.1964391891891892,5155,0.03483108108108108,2381,0.016087837837837838,1.0528783783783784,1.0528783783783784,148,349096,2.3587567567567564,349152,148
20170527,353149,60,57.91226631682519,421,null,9445,0.15741666666666665,4845,0.08075,6653,0.11088333333333333,1.3404,1.3404,60,142899,2.38165,142914,60
20170528,273061,83,49.18245677233429,309,null,27984,0.3371566265060241,8113,0.09774698795180722,4890,0.058915662650602406,0.9875180722891567,0.9875180722891567,83,213419,2.571313253012048,213471,83
20170529,366804,73,51.401905829596416,483,null,11545,0.15815068493150686,6827,0.09352054794520548,497,0.006808219178082192,1.3362602739726028,1.3362602739726028,73,213091,2.919054794520548,213133,73
20170530,509722,71,60.229469455275904,5564,null,12686,0.17867605633802816,12953,0.18243661971830985,5431,0.07649295774647888,1.4090704225352113,1.4090704225352113,71,284239,4.003366197183098,284266,71
20170531,433822,62,61.59619480335085,1303,null,11109,0.17917741935483872,8849,0.1427258064516129,933,0.015048387096774194,1.2561451612903227,1.2561451612903227,62,212285,3.4239516129032257,215701,62
20170601,471952,85,64.06298357540383,429,null,18806,0.2212470588235294,4222,0.04967058823529412,5121,0.06024705882352942,1.1254235294117647,1.1254235294117647,85,263668,3.101976470588235,265474,85
20170602,435032,57,64.34432776216536,27,null,22521,0.39510526315789474,24018,0.42136842105263156,76,0.0013333333333333333,0.834421052631579,0.834421052631579,57,158488,2.7804912280701757,161979,57
20170603,306846,57,54.970619849516304,656,null,16035,0.28131578947368424,8677,0.1522280701754386,1514,0.02656140350877193,0.9537719298245614,0.9537719298245614,57,150937,2.648017543859649,150966,57
20170604,347997,54,55.741950985103315,1739,null,14938,0.2766296296296296,3595,0.06657407407407408,3322,0.06151851851851852,1.2898703703703704,1.2898703703703704,54,174237,3.226611111111111,174251,54
20170605,446059,77,65.64518027961736,1192,null,17229,0.22375324675324673,8935,0.11603896103896104,1868,0.02425974025974026,1.191857142857143,1.191857142857143,77,234623,3.047051948051948,234633,77
20170606,487020,154,60.12592592592593,464,null,44976,0.29205194805194806,19931,0.12942207792207794,2368,0.015376623376623376,1.223642857142857,1.223642857142857,154,404491,2.626564935064935,404520,154
20170607,529258,44,66.82550505050504,5792,null,6199,0.14088636363636362,7349,0.16702272727272727,3466,0.07877272727272727,1.6639318181818183,1.6639318181818183,44,170676,3.879,172155,44
20170608,487394,125,63.1748541801685,6268,null,24475,0.1958,6375,0.051,2315,0.01852,1.16184,1.16184,125,287815,2.30252,287840,125
20170609,438604,75,63.528968713789105,980,null,29476,0.3930133333333333,10928,0.14570666666666668,20866,0.2782133333333333,1.5533733333333333,1.5533733333333333,75,314146,4.1886133333333335,314164,75
20170610,306676,37,52.63016989874721,1168,null,33871,0.9154324324324324,4869,0.13159459459459458,1192,0.03221621621621622,1.9307567567567567,1.9307567567567567,37,159551,4.312189189189189,159566,37
20170611,274796,32,52.8860662047729,1102,null,5721,0.17878125,5155,0.16109375,382,0.0119375,1.07640625,1.07640625,32,99757,3.11740625,99772,32
20170612,428916,36,71.08319522704673,1,null,5843,0.16230555555555554,6110,0.16972222222222222,1068,0.029666666666666668,1.225111111111111,1.225111111111111,36,153921,4.275583333333333,153921,36
