Fecha,Red de distribución de anuncios,Tipo de concordancia de la consulta,Impresiones,Clics de AdX,Coste,CPM,CPC,CTR,Coste por transacción,Coste por conversión de objetivo,Coste por conversión,RPC,Retorno de la inversión en publicidad (ROAS)
20191116,Search partners,Exact match,43,0,122,2837.2093023255816,122,0.023255813953488372,0,0,0,0,0
20191116,Google Search,Phrase match,814,0,604045,742070.0245700247,1129.056074766355,0.6572481572481572,0,4409.0875912408765,4409.0875912408765,0,0
20191116,Google Search,Exact match,839,0,186964,222841.4779499404,763.1183673469387,0.29201430274135876,0,2174,2174,0,0
20191116,Search partners,Phrase match,18,0,10157,564277.7777777779,781.3076923076923,0.7222222222222222,0,1269.625,1269.625,0,0
20191117,Search partners,Phrase match,23,0,5473,237956.52173913043,608.1111111111112,0.391304347826087,0,684.125,684.125,0,0
20191117,Google Search,Exact match,925,0,175755,190005.40540540538,601.9006849315068,0.31567567567567567,0,1555.353982300885,1555.353982300885,0,0
20191117,Google Search,Phrase match,929,0,640626,689586.6523143164,1031.6038647342996,0.6684607104413348,0,3389.555555555555,3389.555555555555,0,0
20191117,Google Search,Broad match,235,0,161293,686353.1914893617,867.1666666666666,0.7914893617021277,0,4244.5526315789475,4244.5526315789475,0,0
20191117,Search partners,Exact match,102,0,0,0,0,0,0,0,0,0,null
20191118,Google Search,Exact match,1371,0,267829,195353.0269876003,794.7448071216617,0.24580598103574033,0,1716.8525641025642,1716.8525641025642,0,0
20191118,Google Search,Phrase match,1113,0,632566,568343.2165318958,1049.0315091210614,0.5417789757412399,0,3677.7093023255816,3677.7093023255816,0,0
20191118,Google Search,Broad match,240,0,206815,861729.1666666667,1039.2713567839196,0.8291666666666667,0,2954.5,2954.5,0,0
20191118,Search partners,Phrase match,122,0,22343,183139.34426229508,677.060606060606,0.27049180327868855,0,638.3714285714285,638.3714285714285,0,0
20191118,Search partners,Broad match,16,0,6430,401875,918.5714285714286,0.4375,0,1286,1286,0,0
20191118,Search partners,Exact match,104,0,108,1038.4615384615386,108,0.009615384615384616,0,0,0,0,0
20191119,Google Search,Broad match,296,0,226705,765895.2702702703,1003.1194690265486,0.7635135135135135,0,3487.769230769231,3487.769230769231,0,0
20191119,Google Search,Phrase match,1460,0,630653,431954.1095890411,861.5478142076503,0.5013698630136987,0,2606.0041322314046,2606.0041322314046,0,0
20191119,Search partners,Exact match,63,0,2878,45682.53968253968,411.1428571428571,0.1111111111111111,0,959.3333333333334,959.3333333333334,0,0
20191119,Google Search,Exact match,1407,0,245637,174582.0895522388,577.9694117647059,0.30206112295664533,0,982.548,982.548,0,0
20191119,Search partners,Broad match,18,0,1587,88166.66666666667,793.5,0.1111111111111111,0,0,0,0,0
20191119,Search partners,Phrase match,206,0,22971,111509.70873786409,488.74468085106383,0.22815533980582525,0,2088.272727272727,2088.272727272727,0,0
20191120,Google Search,Phrase match,1393,0,633792,454983.4888729361,941.7414561664191,0.48312993539124194,211264,3184.884422110553,3137.5841584158416,649.0489598276374,0.6892007945256488
20191120,Search partners,Exact match,82,0,1812,22097.560975609755,362.4,0.06097560975609756,0,604,604,0,0
20191120,Google Search,Exact match,1336,0,243575,182316.61676646705,647.8058510638298,0.281437125748503,0,860.6890459363958,860.6890459363958,0,0
20191120,Search partners,Phrase match,134,0,17591,131276.11940298506,651.5185185185186,0.20149253731343283,0,1353.1538461538462,1353.1538461538462,0,0
20191120,Search partners,Broad match,10,0,3455,345500,575.8333333333334,0.6,0,314.09090909090907,314.09090909090907,0,0
20191120,Google Search,Broad match,294,0,215400,732653.0612244898,988.0733944954128,0.7414965986394558,0,2220.6185567010307,2220.6185567010307,0,0
20191121,(not set),(not set),0,0,0,0,0,null,0,0,0,0,null
20191121,Google Search,Phrase match,1371,0,611228,445826.4040846098,952.0685358255452,0.4682713347921225,0,2910.6095238095236,2910.6095238095236,0,0
20191121,Google Search,Broad match,279,0,223222,800078.8530465949,1052.933962264151,0.7598566308243727,0,2689.4216867469877,2689.4216867469877,0,0
20191121,Google Search,Exact match,1261,0,238715,189306.10626486916,595.2992518703242,0.31800158604282314,0,1181.7574257425742,1181.7574257425742,0,0
20191121,Search partners,Phrase match,264,0,18902,71598.48484848485,727,0.09848484848484848,0,1454,1454,0,0
20191121,Search partners,Exact match,82,0,1164,14195.121951219511,1164,0.012195121951219513,0,0,0,0,0
20191121,Search partners,Broad match,7,0,6223,889000,1244.6,0.7142857142857143,0,0,0,0,0
20191122,Google Search,Exact match,1308,0,228860,174969.41896024463,667.2303206997085,0.2622324159021407,0,1116.3902439024391,1116.3902439024391,0,0
20191122,Search partners,Phrase match,233,0,19042,81725.32188841201,614.258064516129,0.13304721030042918,0,0,0,0,0
20191122,Google Search,Phrase match,1359,0,621866,457590.8756438558,970.1497659906396,0.47167034584253126,0,2657.5470085470083,2657.5470085470083,0,0
20191122,Search partners,Broad match,13,0,1019,78384.61538461539,509.5,0.15384615384615385,0,0,0,0,0
20191122,Search partners,Exact match,88,0,332,3772.727272727273,332,0.011363636363636364,0,0,0,0,0
20191122,Google Search,Broad match,306,0,193752,633176.4705882353,1014.4083769633507,0.6241830065359477,0,3125.032258064516,3125.032258064516,0,0
20191123,Search partners,Exact match,145,0,1043,7193.103448275862,521.5,0.013793103448275862,0,347.6666666666667,347.6666666666667,0,0
20191123,Search partners,Phrase match,204,0,16831,82504.90196078432,623.3703703703704,0.1323529411764706,0,5610.333333333333,5610.333333333333,0,0
20191123,Google Search,Phrase match,1502,0,616052,410154.46071904124,919.4805970149254,0.44607190412782954,0,3259.5343915343915,3259.5343915343915,0,0
20191123,Google Search,Broad match,333,0,217713,653792.7927927928,1051.7536231884058,0.6216216216216216,0,2982.3698630136987,2982.3698630136987,0,0
20191123,Search partners,Broad match,17,0,4692,276000,782,0.35294117647058826,0,0,0,0,0
20191123,Google Search,Exact match,1330,0,240511,180835.33834586464,675.5926966292135,0.26766917293233083,0,2558.627659574468,2558.627659574468,0,0
20191124,Google Search,Exact match,1295,0,254146,196251.73745173746,625.9753694581281,0.31351351351351353,0,1330.607329842932,1330.607329842932,0,0
20191124,Search partners,Exact match,97,0,2692,27752.577319587628,1346,0.020618556701030927,0,0,0,0,0
20191124,Google Search,Broad match,312,0,214053,686067.3076923077,1097.7076923076922,0.625,0,3452.467741935484,3452.467741935484,0,0
20191124,Google Search,Phrase match,1621,0,643119,396742.13448488584,854.0756972111554,0.46452806909315236,0,2845.659292035398,2845.659292035398,0,0
20191124,Search partners,Broad match,19,0,2725,143421.05263157896,681.25,0.21052631578947367,0,545,545,0,0
20191124,Search partners,Phrase match,161,0,10495,65186.335403726705,655.9375,0.09937888198757763,0,2099,2099,0,0
20191125,Google Search,Exact match,1716,0,288821,168310.60606060605,574.1968190854872,0.2931235431235431,0,1106.5938697318009,1106.5938697318009,0,0
20191125,Google Search,Phrase match,1918,0,634103,330606.36079249217,729.692750287687,0.45307612095933264,0,2448.2741312741314,2448.2741312741314,0,0
20191125,Search partners,Phrase match,308,0,22582,73318.18181818182,594.2631578947369,0.12337662337662338,0,7527.333333333333,7527.333333333333,0,0
20191125,Search partners,Broad match,20,0,2370,118500,474,0.25,0,790,790,0,0
20191125,Search partners,Exact match,123,0,3793,30837.398373983742,758.6,0.04065040650406504,0,1264.3333333333333,1264.3333333333333,0,0
20191125,Google Search,Broad match,374,0,210919,563954.5454545454,909.1336206896552,0.6203208556149733,0,4585.195652173913,4585.195652173913,0,0
20191126,Google Search,Phrase match,1853,0,671863,362581.21964382083,842.9899623588457,0.43011332973556393,0,3199.347619047619,3199.347619047619,0,0
20191126,Google Search,Broad match,364,0,184597,507134.61538461543,932.3080808080808,0.5439560439560439,0,2839.9538461538464,2839.9538461538464,0,0
20191126,Search partners,Phrase match,346,0,12054,34838.15028901734,401.8,0.08670520231213873,0,1506.75,1506.75,0,0
20191126,Search partners,Broad match,31,0,2403,77516.12903225808,480.6,0.16129032258064516,0,0,0,0,0
20191126,Google Search,Exact match,1533,0,254900,166275.27723418135,556.5502183406113,0.2987606001304631,0,926.9090909090909,926.9090909090909,0,0
20191126,Search partners,Exact match,148,0,5372,36297.2972972973,537.2,0.06756756756756757,0,1790.6666666666667,1790.6666666666667,0,0
20191127,Search partners,Broad match,31,0,3159,101903.22580645162,451.2857142857143,0.22580645161290322,0,0,0,0,0
20191127,Google Search,Broad match,360,0,220023,611175,956.6217391304348,0.6388888888888888,0,3384.9692307692308,3384.9692307692308,0,0
20191127,Search partners,Phrase match,325,0,18821,57910.76923076923,627.3666666666667,0.09230769230769231,0,1711,1711,0,0
20191127,Google Search,Exact match,1530,0,222469,145404.5751633987,470.33615221987316,0.30915032679738563,0,958.9181034482758,958.9181034482758,0,0
20191127,Google Search,Phrase match,1971,0,637016,323194.3176052765,758.3523809523809,0.426179604261796,0,2341.970588235294,2341.970588235294,0,0
20191127,Search partners,Exact match,120,0,433,3608.3333333333335,433,0.008333333333333333,0,0,0,0,0
20191128,Google Search,Exact match,331,0,85328,257788.51963746222,693.7235772357724,0.3716012084592145,0,1218.9714285714285,1218.9714285714285,0,0
20191128,Google Search,Broad match,52,0,47873,920634.6153846155,1329.8055555555557,0.6923076923076923,0,1367.8,1367.8,0,0
20191128,Google Search,Phrase match,391,0,586807,1500785.1662404092,2157.3786764705883,0.6956521739130435,0,8758.313432835821,8758.313432835821,0,0
20191128,Search partners,Phrase match,50,0,11145,222900,1114.5,0.2,0,0,0,0,0
20191128,(not set),(not set),0,0,0,0,0,null,0,0,0,0,null
20191128,Search partners,Exact match,13,0,0,0,0,0,0,0,0,0,null
20191128,Search partners,Broad match,1,0,515,515000,515,1,0,0,0,0,0
20191129,Google Search,Phrase match,642,0,768551,1197119.9376947042,1552.6282828282829,0.7710280373831776,256183.66666666666,8353.815217391304,8090.010526315789,1669.0439148545454,1.0749797187863914
20191129,Search partners,Exact match,81,0,285,3518.5185185185182,285,0.012345679012345678,0,0,0,0,0
20191129,Search partners,Phrase match,9,0,7594,843777.7777777779,949.25,0.8888888888888888,0,0,0,0,0
20191129,Google Search,Broad match,90,0,74635,829277.7777777779,969.2857142857142,0.8555555555555555,0,4664.6875,4664.6875,0,0
20191129,(not set),(not set),0,0,0,0,0,null,0,0,0,0,null
20191129,Search partners,Broad match,3,0,995,331666.6666666667,995,0.3333333333333333,0,0,0,0,0
20191129,Google Search,Exact match,1035,0,296141,286126.5700483092,710.1702637889688,0.4028985507246377,0,2295.6666666666665,2295.6666666666665,0,0
20191130,Google Search,Broad match,213,0,120173,564192.4882629107,811.9797297297298,0.6948356807511737,0,5007.208333333333,5007.208333333333,0,0
20191130,Google Search,Phrase match,1365,0,757343,554830.0366300367,915.7714631197099,0.6058608058608058,0,6418.161016949153,6418.161016949153,0,0
20191130,Google Search,Exact match,1649,0,264060,160133.41419041844,531.307847082495,0.3013947847180109,0,2870.217391304348,2870.217391304348,0,0
20191130,Search partners,Phrase match,41,0,9283,226414.63414634147,773.5833333333334,0.2926829268292683,0,0,0,0,0
20191130,Search partners,Exact match,155,0,373,2406.451612903226,373,0.0064516129032258064,0,0,0,0,0
20191130,Search partners,Broad match,5,0,2647,529400,882.3333333333334,0.6,0,882.3333333333334,882.3333333333334,0,0
20191201,Search partners,Exact match,221,0,0,0,0,0,0,0,0,0,null
20191201,Search partners,Broad match,3,0,0,0,0,0,0,0,0,0,null
20191201,Google Search,Broad match,241,0,131261,544651.4522821577,875.0733333333334,0.6224066390041494,0,6908.473684210527,6908.473684210527,0,0
20191201,Google Search,Phrase match,1339,0,734099,548244.212098581,911.9242236024845,0.6011949215832711,244699.66666666666,5920.153225806452,5780.307086614173,3325.97936949441,3.6472102433636335
20191201,Google Search,Exact match,1684,0,249426,148115.20190023756,467.0898876404495,0.3171021377672209,83142,2267.509090909091,2207.309734513274,283.33833731460675,0.606603450025258
20191201,Search partners,Phrase match,72,0,19438,269972.22222222225,647.9333333333334,0.4166666666666667,0,1767.090909090909,1767.090909090909,0,0
20191202,Google Search,Broad match,195,0,105287,539933.3333333333,877.3916666666667,0.6153846153846154,0,4785.772727272727,4785.772727272727,0,0
20191202,Google Search,Exact match,1780,0,245918,138156.17977528088,387.8832807570978,0.3561797752808989,0,1143.8046511627908,1143.8046511627908,0,0
20191202,Search partners,Phrase match,239,0,25367,106138.07531380754,469.7592592592593,0.22594142259414227,0,1153.0454545454545,1153.0454545454545,0,0
20191202,Google Search,Phrase match,1828,0,736244,402759.29978118156,699.8517110266159,0.5754923413566739,0,4207.108571428571,4207.108571428571,0,0
20191202,Search partners,Exact match,99,0,1700,17171.71717171717,242.85714285714286,0.0707070707070707,0,0,0,0,0
20191202,(not set),(not set),0,0,0,0,0,null,0,0,0,0,null
20191202,Search partners,Broad match,3,0,181,60333.333333333336,181,0.3333333333333333,0,0,0,0,0
20191212,(not set),(not set),0,0,0,0,0,null,0,0,0,0,null
20191212,Search partners,Phrase match,129,0,15407,119434.10852713177,275.125,0.43410852713178294,0,641.9583333333334,641.9583333333334,0,0
20191212,Google Search,Exact match,4810,0,211307,43930.769230769234,271.2541720154043,0.16195426195426196,0,642.2705167173252,642.2705167173252,0,0
20191212,Search partners,Exact match,102,0,1912,18745.098039215685,273.1428571428571,0.06862745098039216,0,0,0,0,0
20191212,Google Search,Phrase match,1681,0,530329,315484.23557406303,398.44402704733284,0.7917906008328376,0,1287.2063106796118,1287.2063106796118,0,0
20191213,Google Search,Phrase match,2684,0,1165461,434225.40983606555,557.9037817137387,0.7783159463487332,0,3859.1423841059604,3859.1423841059604,0,0
20191213,Search partners,Phrase match,331,0,29368,88725.0755287009,413.6338028169014,0.21450151057401812,0,1835.5,1835.5,0,0
20191213,Google Search,Exact match,8161,0,483492,59244.210268349474,411.48255319148933,0.1439774537434138,0,1949.5645161290324,1949.5645161290324,0,0
20191213,(not set),(not set),0,0,0,0,0,null,0,0,0,0,null
20191213,Search partners,Exact match,106,0,7382,69641.50943396226,738.2,0.09433962264150944,0,0,0,0,0
20191213,Google Search,Broad match,3,0,2828,942666.6666666666,707,1.3333333333333333,0,176.75,176.75,0,0
20191214,(not set),(not set),0,0,0,0,0,null,0,0,0,0,null
20191214,Google Search,Exact match,0,0,0,0,0,null,0,0,0,0,null
20191215,(not set),(not set),0,0,0,0,0,null,0,0,0,0,null
20191218,(not set),(not set),0,0,0,0,0,null,0,0,0,0,null
20191226,(not set),(not set),0,0,0,0,0,null,0,0,0,0,null
20200120,(not set),(not set),0,0,0,0,0,null,0,0,0,0,null
20200127,(not set),(not set),0,0,0,0,0,null,0,0,0,0,null
20200128,(not set),(not set),0,0,0,0,0,null,0,0,0,0,null
20200130,(not set),(not set),0,0,0,0,0,null,0,0,0,0,null
20200130,Google Search,Phrase match,6,0,4113,685500,822.6,0.8333333333333334,0,0,0,0,0
20200130,Google Search,Exact match,4,0,5208,1302000,1736,0.75,0,0,0,0,0
20200131,Google Search,Exact match,6,0,2328,388000,1164,0.3333333333333333,0,291,291,0,0
20200131,Google Search,Phrase match,9,0,20570,2285555.5555555555,2938.571428571429,0.7777777777777778,0,6856.666666666667,6856.666666666667,0,0
20200201,Google Search,Phrase match,9,0,12090,1343333.3333333335,2015,0.6666666666666666,0,0,0,0,0
20200201,Search partners,Phrase match,1,0,0,0,0,0,0,0,0,0,null
20200201,Google Search,Exact match,7,0,1435,205000,478.3333333333333,0.42857142857142855,0,287,287,0,0
20200202,Google Search,Exact match,13,0,7520,578461.5384615385,835.5555555555555,0.6923076923076923,0,0,0,0,0
20200202,Search partners,Exact match,1,0,0,0,0,0,0,0,0,0,null
20200202,Search partners,Phrase match,1,0,1040,1040000,1040,1,0,0,0,0,0
20200202,Google Search,Phrase match,9,0,16315,1812777.7777777778,3263,0.5555555555555556,0,5438.333333333333,5438.333333333333,0,0
20200203,Google Search,Exact match,10,0,2122,212200,1061,0.2,0,265.25,265.25,0,0
20200203,Google Search,Phrase match,17,0,104234,6131411.7647058815,9475.818181818182,0.6470588235294118,0,0,0,0,0
20200204,Google Search,Exact match,18,0,27696,1538666.6666666667,2769.6,0.5555555555555556,0,0,0,0,0
20200204,Google Search,Phrase match,17,0,45206,2659176.4705882347,4109.636363636363,0.6470588235294118,0,15068.666666666666,15068.666666666666,0,0
20200205,Google Search,Exact match,11,0,3019,274454.54545454547,1006.3333333333334,0.2727272727272727,0,0,0,0,0
20200205,(not set),(not set),0,0,0,0,0,null,0,0,0,0,null
20200205,Google Search,Phrase match,8,0,17430,2178750,2905,0.75,0,0,0,0,0
20200205,Search partners,Exact match,2,0,0,0,0,0,0,0,0,0,null
20200206,Google Search,Phrase match,20,0,36106,1805300,2777.3846153846152,0.65,0,12035.333333333334,12035.333333333334,0,0
20200206,Google Search,Exact match,19,0,3562,187473.68421052632,1187.3333333333333,0.15789473684210525,0,0,0,0,0
20200206,Search partners,Phrase match,2,0,0,0,0,0,0,0,0,0,null
20200207,Google Search,Phrase match,8,0,41469,5183625,5924.142857142858,0.875,0,0,0,0,0
20200207,Google Search,Exact match,14,0,4942,353000,4942,0.07142857142857142,0,449.27272727272725,449.27272727272725,0,0
20200208,Google Search,Phrase match,27,0,18896,699851.8518518518,2099.5555555555557,0.3333333333333333,0,0,0,0,0
20200208,Search partners,Exact match,1,0,0,0,0,0,0,0,0,0,null
20200208,Google Search,Exact match,14,0,710,50714.28571428571,236.66666666666666,0.21428571428571427,0,64.54545454545455,64.54545454545455,0,0
20200209,Google Search,Exact match,15,0,3382,225466.6666666667,3382,0.06666666666666667,0,0,0,0,0
20200209,Search partners,Exact match,3,0,0,0,0,0,0,0,0,0,null
20200209,Search partners,Phrase match,2,0,0,0,0,0,0,0,0,0,null
20200209,Google Search,Phrase match,26,0,58570,2252692.3076923075,4183.571428571428,0.5384615384615384,0,0,0,0,0
20200210,Google Search,Exact match,13,0,6760,520000,1352,0.38461538461538464,0,2253.3333333333335,2253.3333333333335,0,0
20200210,Search partners,Exact match,1,0,0,0,0,0,0,0,0,0,null
20200210,Google Search,Phrase match,20,0,16555,827750,2069.375,0.4,0,0,0,0,0
20200211,Google Search,Phrase match,33,0,20032,607030.303030303,1430.857142857143,0.42424242424242425,0,0,0,0,0
20200211,Search partners,Exact match,1,0,0,0,0,0,0,0,0,0,null
20200211,Google Search,Exact match,14,0,857,61214.28571428571,428.5,0.14285714285714285,0,171.4,171.4,0,0
20200212,Google Search,Phrase match,20,0,23219,1160950,2902.375,0.4,0,0,0,0,0
20200212,Google Search,Exact match,18,0,6318,351000,789.75,0.4444444444444444,0,574.3636363636364,574.3636363636364,0,0
20200212,(not set),(not set),0,0,0,0,0,null,0,0,0,0,null
20200213,Google Search,Exact match,22,0,3362,152818.18181818182,420.25,0.36363636363636365,0,0,0,0,0
20200213,Google Search,Phrase match,17,0,15746,926235.294117647,2249.428571428571,0.4117647058823529,0,0,0,0,0
20200214,Search partners,Exact match,3,0,0,0,0,0,0,0,0,0,null
20200214,Google Search,Exact match,25,0,4574,182960,914.8,0.2,0,0,0,0,0
20200214,Google Search,Phrase match,25,0,29878,1195120,2987.8,0.4,0,0,0,0,0
20200214,Search partners,Phrase match,4,0,191,47750,191,0.25,0,0,0,0,0
20200215,Search partners,Exact match,1,0,0,0,0,0,0,0,0,0,null
20200215,Google Search,Phrase match,24,0,19593,816375,1507.1538461538462,0.5416666666666666,0,0,0,0,0
20200215,Google Search,Exact match,23,0,4683,203608.69565217392,936.6,0.21739130434782608,0,1561,1561,0,0
20200216,Google Search,Phrase match,19,0,6438,338842.1052631579,715.3333333333334,0.47368421052631576,0,0,0,0,0
20200216,Search partners,Exact match,1,0,0,0,0,0,0,0,0,0,null
20200216,Google Search,Exact match,19,0,17743,933842.105263158,2217.875,0.42105263157894735,0,0,0,0,0
20200216,Search partners,Phrase match,2,0,589,294500,589,0.5,0,0,0,0,0
20200217,Google Search,Phrase match,17,0,34701,2041235.294117647,3855.6666666666665,0.5294117647058824,0,0,0,0,0
20200217,Google Search,Exact match,21,0,2855,135952.38095238095,713.75,0.19047619047619047,0,951.6666666666666,951.6666666666666,0,0
20200217,Search partners,Exact match,2,0,0,0,0,0,0,0,0,0,null
20200218,Google Search,Phrase match,22,0,26662,1211909.090909091,2050.9230769230767,0.5909090909090909,0,0,0,0,0
20200218,Search partners,Phrase match,3,0,715,238333.33333333334,238.33333333333334,1,0,0,0,0,0
20200218,Google Search,Exact match,16,0,395,24687.5,197.5,0.125,0,79,79,0,0
20200219,Google Search,Phrase match,23,0,11397,495521.7391304348,1899.5,0.2608695652173913,0,0,0,0,0
20200219,Search partners,Phrase match,1,0,0,0,0,0,0,0,0,0,null
20200219,Google Search,Exact match,13,0,4655,358076.9230769231,931,0.38461538461538464,0,931,931,0,0
20200220,Google Search,Phrase match,25,0,47307,1892280,3379.071428571429,0.56,0,0,0,0,0
20200220,Search partners,Exact match,1,0,0,0,0,0,0,0,0,0,null
20200220,Google Search,Exact match,10,0,1326,132600,442,0.3,0,442,442,0,0
20200221,Search partners,Phrase match,5,0,521,104200,521,0.2,0,0,0,0,0
20200221,Google Search,Exact match,27,0,8745,323888.88888888893,1249.2857142857144,0.25925925925925924,0,0,0,0,0
20200221,Google Search,Phrase match,24,0,1795,74791.66666666667,448.75,0.16666666666666666,0,0,0,0,0
20200222,Google Search,Phrase match,30,0,30294,1009800,1683,0.6,0,0,0,0,0
20200222,Search partners,Phrase match,1,0,0,0,0,0,0,0,0,0,null
20200222,Google Search,Exact match,16,0,2841,177562.5,568.2,0.3125,0,0,0,0,0
20200223,Search partners,Exact match,2,0,0,0,0,0,0,0,0,0,null
20200223,Google Search,Exact match,25,0,19093,763720,1591.0833333333333,0.48,0,6364.333333333333,6364.333333333333,0,0
20200223,Google Search,Phrase match,29,0,16611,572793.1034482758,1384.25,0.41379310344827586,0,0,0,0,0
20200223,Search partners,Phrase match,1,0,0,0,0,0,0,0,0,0,null
20200224,Search partners,Phrase match,4,0,1457,364250,1457,0.25,0,0,0,0,0
20200224,Google Search,Exact match,22,0,8609,391318.1818181818,956.5555555555555,0.4090909090909091,0,0,0,0,0
20200224,Google Search,Phrase match,26,0,29364,1129384.6153846155,2258.769230769231,0.5,0,0,0,0,0
20200225,Google Search,Phrase match,24,0,11947,497791.6666666666,853.3571428571428,0.5833333333333334,0,0,0,0,0
20200225,Google Search,Exact match,18,0,417,23166.666666666668,208.5,0.1111111111111111,0,0,0,0,0
20200226,Google Search,Phrase match,20,0,20308,1015400,1846.1818181818182,0.55,0,0,0,0,0
20200226,Google Search,Exact match,16,0,16054,1003375,5351.333333333333,0.1875,0,5351.333333333333,5351.333333333333,0,0
20200226,Search partners,Phrase match,1,0,1612,1612000,1612,1,0,0,0,0,0
20200227,Google Search,Phrase match,13,0,32374,2490307.6923076925,4046.75,0.6153846153846154,0,0,0,0,0
20200227,Search partners,Phrase match,2,0,726,363000,726,0.5,0,0,0,0,0
20200227,Google Search,Exact match,16,0,4095,255937.5,819,0.3125,0,1365,1365,0,0
20200227,Search partners,Exact match,1,0,0,0,0,0,0,0,0,0,null
20200228,Google Search,Exact match,9,0,5232,581333.3333333334,1308,0.4444444444444444,0,0,0,0,0
20200228,Search partners,Phrase match,1,0,0,0,0,0,0,0,0,0,null
20200228,Google Search,Phrase match,4,0,1118,279500,559,0.5,0,0,0,0,0
20200229,Google Search,Exact match,23,0,2087,90739.13043478261,417.4,0.21739130434782608,0,695.6666666666666,695.6666666666666,0,0
20200229,Google Search,Phrase match,29,0,42093,1451482.7586206896,2215.4210526315787,0.6551724137931034,0,0,0,0,0
20200229,Search partners,Phrase match,1,0,0,0,0,0,0,0,0,0,null
20200301,Google Search,Phrase match,18,0,8712,484000.00000000006,1089,0.4444444444444444,0,0,0,0,0
20200301,Google Search,Exact match,21,0,2499,119000,624.75,0.19047619047619047,0,0,0,0,0
20200301,Search partners,Phrase match,1,0,0,0,0,0,0,0,0,0,null
20200302,Search partners,Phrase match,1,0,0,0,0,0,0,0,0,0,null
20200302,Search partners,Exact match,1,0,0,0,0,0,0,0,0,0,null
20200302,Google Search,Exact match,18,0,3340,185555.55555555556,668,0.2777777777777778,0,1113.3333333333333,1113.3333333333333,0,0
20200302,Google Search,Phrase match,19,0,47078,2477789.4736842103,4279.818181818182,0.5789473684210527,0,0,0,0,0
20200303,Google Search,Exact match,1,0,603,603000,603,1,0,0,0,0,0
20200303,Search partners,Exact match,1,0,0,0,0,0,0,0,0,0,null
20200306,Google Search,Phrase match,30,0,8210,273666.6666666667,315.7692307692308,0.8666666666666667,0,631.5384615384615,631.5384615384615,0,0
20200306,Search partners,Phrase match,13,0,826,63538.46153846154,413,0.15384615384615385,0,0,0,0,0
20200306,Search partners,Exact match,2,0,0,0,0,0,0,0,0,0,null
20200306,Google Search,Exact match,106,0,14510,136886.79245283018,230.31746031746033,0.5943396226415094,0,362.75,362.75,0,0
20200307,Search partners,Exact match,3,0,0,0,0,0,0,0,0,0,null
20200307,Google Search,Phrase match,167,0,68144,408047.90419161675,554.0162601626016,0.7365269461077845,0,2523.8518518518517,2523.8518518518517,0,0
20200307,Search partners,Phrase match,30,0,661,22033.333333333336,165.25,0.13333333333333333,0,220.33333333333334,220.33333333333334,0,0
20200307,Google Search,Exact match,481,0,104989,218272.34927234927,425.0566801619433,0.5135135135135135,0,673.0064102564103,673.0064102564103,0,0
20200308,Google Search,Exact match,405,0,75065,185345.67901234567,373.4577114427861,0.4962962962962963,0,536.1785714285714,536.1785714285714,0,0
20200308,(not set),(not set),0,0,0,0,0,null,0,0,0,0,null
20200308,Search partners,Phrase match,56,0,1065,19017.857142857145,266.25,0.07142857142857142,0,0,0,0,0
20200308,Google Search,Phrase match,131,0,48157,367610.68702290073,541.0898876404494,0.6793893129770993,0,6019.625,6019.625,0,0
20200308,Search partners,Exact match,2,0,0,0,0,0,0,0,0,0,null
20200309,Search partners,Exact match,10,0,597,59700,149.25,0.4,0,0,0,0,0
20200309,Google Search,Phrase match,211,0,60081,284744.0758293839,473.0787401574803,0.6018957345971564,0,1306.108695652174,1306.108695652174,0,0
20200309,Google Search,Exact match,595,0,64382,108205.04201680674,241.1310861423221,0.44873949579831934,0,337.0785340314136,337.0785340314136,0,0
20200309,Search partners,Phrase match,71,0,3942,55521.126760563384,303.2307692307692,0.18309859154929578,0,303.2307692307692,303.2307692307692,0,0
20200310,Google Search,Phrase match,202,0,63261,313173.2673267327,395.38125,0.7920792079207921,0,973.2461538461539,973.2461538461539,0,0
20200310,Google Search,Exact match,640,0,49086,76696.875,146.52537313432836,0.5234375,0,225.16513761467888,225.16513761467888,0,0
20200310,Search partners,Exact match,9,0,294,32666.666666666668,147,0.2222222222222222,0,0,0,0,0
20200310,Search partners,Phrase match,76,0,2847,37460.52631578947,406.7142857142857,0.09210526315789473,0,569.4,569.4,0,0
20200311,Google Search,Phrase match,180,0,63539,352994.44444444444,426.43624161073825,0.8277777777777777,0,814.6025641025641,814.6025641025641,0,0
20200311,Search partners,Exact match,3,0,568,189333.33333333334,568,0.3333333333333333,0,0,0,0,0
20200311,Search partners,Phrase match,78,0,5045,64679.48717948718,458.6363636363636,0.14102564102564102,0,458.6363636363636,458.6363636363636,0,0
20200311,Google Search,Exact match,501,0,76022,151740.51896207585,330.53043478260867,0.4590818363273453,0,402.23280423280426,402.23280423280426,0,0
20200312,Search partners,Exact match,3,0,0,0,0,0,0,0,0,0,null
20200312,Search partners,Phrase match,41,0,3307,80658.53658536584,413.375,0.1951219512195122,0,0,0,0,0
20200312,Google Search,Phrase match,164,0,57562,350987.8048780488,436.07575757575756,0.8048780487804879,0,1065.962962962963,1065.962962962963,0,0
20200312,Google Search,Exact match,479,0,46479,97033.40292275573,170.25274725274727,0.569937369519833,0,301.81168831168833,301.81168831168833,0,0
20200313,Search partners,Exact match,8,0,0,0,0,0,0,0,0,0,null
