Fecha,Tipo de usuario,Número de sesiones,Días desde la última sesión,Usuarios,% Δ,Usuarios nuevos,% Δ,Sesiones,% Δ,% de nuevas sesiones,% Δ
20200810,Returning Visitor,211,1,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200825,Returning Visitor,48,0,1,,0,,1,,0,
20200812,Returning Visitor,69,5,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200827,Returning Visitor,5,82,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200804,Returning Visitor,2,146,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200822,Returning Visitor,2,49,1,,0,,1,,0,
20200810,Returning Visitor,9,11,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200804,Returning Visitor,240,0,1,,0,,1,,0,
20200826,Returning Visitor,2,29,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200806,Returning Visitor,6,21,1,,0,,1,,0,
20200811,Returning Visitor,85,5,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200828,Returning Visitor,33,2,1,,0,,1,,0,
20200819,Returning Visitor,41,0,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200825,Returning Visitor,9,2,1,,0,,1,,0,
20200805,Returning Visitor,3,7,1,,0,,1,,0,
20200824,Returning Visitor,54,3,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200818,Returning Visitor,130,0,1,,0,,1,,0,
20200809,Returning Visitor,3,7,1,,0,,1,,0,
20200831,Returning Visitor,120,0,1,,0,,1,,0,
20200821,Returning Visitor,8,7,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200806,Returning Visitor,85,0,1,,0,,1,,0,
20200822,Returning Visitor,733,0,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200814,Returning Visitor,3,38,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200815,Returning Visitor,21,2,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200828,Returning Visitor,3,15,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200806,Returning Visitor,2,85,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200823,Returning Visitor,6,4,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200819,Returning Visitor,189,0,1,,0,,1,,0,
20200826,Returning Visitor,50,4,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200831,Returning Visitor,222,1,1,,0,,1,,0,
20200822,Returning Visitor,5,43,1,,0,,1,,0,
20200816,Returning Visitor,22,0,1,,0,,1,,0,
20200828,Returning Visitor,93,0,1,,0,,1,,0,
20200819,Returning Visitor,24,28,1,,0,,1,,0,
20200824,Returning Visitor,341,1,1,,0,,1,,0,
20200810,Returning Visitor,3,64,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200811,Returning Visitor,349,0,1,,0,,1,,0,
20200809,Returning Visitor,2,23,1,,0,,1,,0,
20200808,Returning Visitor,7,6,1,,0,,1,,0,
20200825,Returning Visitor,33,55,1,,0,,1,,0,
20200822,Returning Visitor,19,1,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200810,Returning Visitor,10,40,1,,0,,1,,0,
20200814,Returning Visitor,3,88,1,,0,,1,,0,
20200831,Returning Visitor,7,8,1,,0,,1,,0,
20200811,Returning Visitor,15,23,1,,0,,1,,0,
20200807,Returning Visitor,2,180,1,,0,,1,,0,
20200831,Returning Visitor,11,1,1,,0,,1,,0,
20200818,Returning Visitor,367,0,1,,0,,1,,0,
20200823,Returning Visitor,68,3,1,,0,,1,,0,
20200814,Returning Visitor,23,1,1,,0,,1,,0,
20200821,Returning Visitor,134,0,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200824,Returning Visitor,139,2,1,,0,,1,,0,
20200828,Returning Visitor,54,1,1,,0,,1,,0,
20200820,Returning Visitor,58,12,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200806,Returning Visitor,326,1,1,,0,,1,,0,
20200829,Returning Visitor,2,59,1,,0,,1,,0,
20200824,Returning Visitor,270,2,1,,0,,1,,0,
20200818,Returning Visitor,2,59,1,,0,,1,,0,
20200805,Returning Visitor,7,15,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200825,Returning Visitor,2,57,1,,0,,1,,0,
20200816,Returning Visitor,10,14,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200822,Returning Visitor,2,42,1,,0,,1,,0,
20200820,Returning Visitor,5,23,1,,0,,1,,0,
20200808,Returning Visitor,6,20,1,,0,,1,,0,
20200813,Returning Visitor,30,1,1,,0,,1,,0,
20200812,Returning Visitor,7,2,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200824,Returning Visitor,3,33,1,,0,,1,,0,
20200809,Returning Visitor,11,1,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200813,Returning Visitor,63,0,1,,0,,1,,0,
20200821,Returning Visitor,146,0,1,,0,,1,,0,
20200830,Returning Visitor,4,14,1,,0,,1,,0,
20200810,Returning Visitor,3,52,1,,0,,1,,0,
20200827,Returning Visitor,9,1,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200828,Returning Visitor,187,0,1,,0,,1,,0,
20200825,Returning Visitor,55,1,1,,0,,1,,0,
20200806,Returning Visitor,35,0,1,,0,,1,,0,
20200821,Returning Visitor,135,0,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200829,Returning Visitor,209,0,1,,0,,1,,0,
20200825,Returning Visitor,9,6,1,,0,,1,,0,
20200826,Returning Visitor,8,22,1,,0,,1,,0,
20200821,Returning Visitor,8,12,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200809,Returning Visitor,21,4,1,,0,,1,,0,
20200808,Returning Visitor,146,0,1,,0,,1,,0,
20200825,Returning Visitor,14,6,1,,0,,1,,0,
20200815,Returning Visitor,360,0,1,,0,,1,,0,
20200820,Returning Visitor,95,0,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200826,Returning Visitor,8,12,1,,0,,1,,0,
20200831,Returning Visitor,6,25,1,,0,,1,,0,
20200828,Returning Visitor,7,24,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200831,Returning Visitor,280,0,1,,0,,1,,0,
20200817,Returning Visitor,11,7,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200815,Returning Visitor,29,9,1,,0,,1,,0,
20200819,Returning Visitor,7,26,1,,0,,1,,0,
20200828,Returning Visitor,9,4,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200813,Returning Visitor,12,10,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200818,Returning Visitor,15,4,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200826,Returning Visitor,2,61,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200830,Returning Visitor,187,3,1,,0,,1,,0,
20200827,Returning Visitor,4,29,1,,0,,1,,0,
20200831,Returning Visitor,227,0,1,,0,,1,,0,
20200819,Returning Visitor,24,7,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200824,Returning Visitor,139,0,1,,0,,1,,0,
20200822,Returning Visitor,5,26,1,,0,,1,,0,
20200811,Returning Visitor,208,1,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200822,Returning Visitor,22,1,1,,0,,1,,0,
20200829,Returning Visitor,176,0,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200816,Returning Visitor,3,20,1,,0,,1,,0,
20200824,Returning Visitor,40,160,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200827,Returning Visitor,199,0,1,,0,,1,,0,
20200820,Returning Visitor,192,0,1,,0,,1,,0,
20200831,Returning Visitor,4,18,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200819,Returning Visitor,152,0,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200823,Returning Visitor,5,53,1,,0,,1,,0,
20200820,Returning Visitor,49,0,1,,0,,1,,0,
20200811,Returning Visitor,5,34,1,,0,,1,,0,
20200828,Returning Visitor,2,56,1,,0,,1,,0,
20200819,Returning Visitor,8,7,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200831,Returning Visitor,53,20,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200810,Returning Visitor,4,8,1,,0,,1,,0,
20200808,Returning Visitor,7,5,1,,0,,1,,0,
20200814,Returning Visitor,224,0,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200829,Returning Visitor,162,0,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200822,Returning Visitor,8,6,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200817,Returning Visitor,49,0,1,,0,,1,,0,
20200808,Returning Visitor,188,0,1,,0,,1,,0,
20200828,Returning Visitor,160,0,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200816,Returning Visitor,2,25,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200822,Returning Visitor,3,67,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200828,Returning Visitor,110,0,1,,0,,1,,0,
20200825,Returning Visitor,133,2,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200806,Returning Visitor,102,40,1,,0,,1,,0,
20200820,Returning Visitor,1121,0,1,,0,,1,,0,
20200814,Returning Visitor,10,34,1,,0,,1,,0,
20200827,Returning Visitor,15,9,1,,0,,1,,0,
20200828,Returning Visitor,694,1,1,,0,,1,,0,
20200824,Returning Visitor,26,0,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200824,Returning Visitor,18,18,1,,0,,1,,0,
20200816,Returning Visitor,3,43,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200828,Returning Visitor,35,1,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200818,Returning Visitor,30,3,1,,0,,1,,0,
20200830,Returning Visitor,3,41,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200809,Returning Visitor,3,47,1,,0,,1,,0,
20200824,Returning Visitor,2,62,1,,0,,1,,0,
20200809,Returning Visitor,25,1,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200804,Returning Visitor,70,0,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200828,Returning Visitor,4,134,1,,0,,1,,0,
20200824,Returning Visitor,145,0,1,,0,,1,,0,
20200825,Returning Visitor,2,56,1,,0,,1,,0,
20200804,Returning Visitor,10,31,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200812,Returning Visitor,413,7,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200828,Returning Visitor,7,2,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200829,Returning Visitor,3,20,1,,0,,1,,0,
20200811,Returning Visitor,3,20,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200818,Returning Visitor,236,3,1,,0,,1,,0,
20200826,Returning Visitor,528,0,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200810,Returning Visitor,598,0,1,,0,,1,,0,
20200812,Returning Visitor,4,9,1,,0,,1,,0,
20200813,Returning Visitor,38,1,1,,0,,1,,0,
20200812,Returning Visitor,96,28,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200829,Returning Visitor,2,85,1,,0,,1,,0,
20200823,Returning Visitor,3,48,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200822,Returning Visitor,140,1,1,,0,,1,,0,
20200817,Returning Visitor,2,17,1,,0,,1,,0,
20200815,Returning Visitor,109,0,1,,0,,1,,0,
20200821,Returning Visitor,112,3,1,,0,,1,,0,
20200824,Returning Visitor,2,102,1,,0,,1,,0,
20200807,Returning Visitor,9,22,1,,0,,1,,0,
20200831,Returning Visitor,65,2,1,,0,,1,,0,
20200820,Returning Visitor,22,2,1,,0,,1,,0,
20200804,Returning Visitor,204,0,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200821,Returning Visitor,22,2,1,,0,,1,,0,
20200805,Returning Visitor,22,15,1,,0,,1,,0,
20200811,Returning Visitor,2,46,1,,0,,1,,0,
20200822,Returning Visitor,3,85,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200811,Returning Visitor,178,0,1,,0,,1,,0,
20200824,Returning Visitor,22,0,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200811,Returning Visitor,209,1,1,,0,,1,,0,
20200827,Returning Visitor,21,5,1,,0,,1,,0,
20200810,Returning Visitor,265,3,1,,0,,1,,0,
20200817,Returning Visitor,17,2,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200830,Returning Visitor,19,1,1,,0,,1,,0,
20200819,Returning Visitor,17,3,1,,0,,1,,0,
20200827,Returning Visitor,19,8,1,,0,,1,,0,
20200815,Returning Visitor,3,47,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200818,Returning Visitor,195,0,1,,0,,1,,0,
20200815,Returning Visitor,130,2,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200806,Returning Visitor,287,0,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200811,Returning Visitor,146,0,1,,0,,1,,0,
20200828,Returning Visitor,50,0,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200816,Returning Visitor,23,23,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200806,Returning Visitor,11,1,1,,0,,1,,0,
20200818,Returning Visitor,152,5,1,,0,,1,,0,
20200828,Returning Visitor,3,108,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200827,Returning Visitor,175,0,1,,0,,1,,0,
20200829,Returning Visitor,8,11,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200818,Returning Visitor,13,3,1,,0,,1,,0,
20200806,Returning Visitor,33,0,1,,0,,1,,0,
20200827,Returning Visitor,562,0,1,,0,,1,,0,
20200815,Returning Visitor,186,0,1,,0,,1,,0,
20200815,Returning Visitor,3,20,1,,0,,1,,0,
20200810,Returning Visitor,22,6,1,,0,,1,,0,
20200821,Returning Visitor,102,0,1,,0,,1,,0,
20200811,Returning Visitor,43,5,1,,0,,1,,0,
20200820,Returning Visitor,3,12,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200831,Returning Visitor,2,67,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200824,Returning Visitor,29,12,1,,0,,1,,0,
20200826,Returning Visitor,162,0,1,,0,,1,,0,
20200804,Returning Visitor,2,60,1,,0,,1,,0,
20200813,Returning Visitor,258,0,1,,0,,1,,0,
20200826,Returning Visitor,2,78,1,,0,,1,,0,
20200810,Returning Visitor,108,0,1,,0,,1,,0,
20200809,Returning Visitor,3,52,1,,0,,1,,0,
20200810,Returning Visitor,15,1,1,,0,,1,,0,
20200819,Returning Visitor,237,0,1,,0,,1,,0,
20200829,Returning Visitor,20,0,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200819,Returning Visitor,328,0,1,,0,,1,,0,
20200821,Returning Visitor,330,0,1,,0,,1,,0,
20200810,Returning Visitor,233,0,1,,0,,1,,0,
20200808,Returning Visitor,3,25,1,,0,,1,,0,
20200804,Returning Visitor,4,28,1,,0,,1,,0,
20200807,Returning Visitor,1109,0,1,,0,,1,,0,
20200806,Returning Visitor,3,10,1,,0,,1,,0,
20200827,Returning Visitor,2,21,1,,0,,1,,0,
20200814,Returning Visitor,319,1,1,,0,,1,,0,
20200826,Returning Visitor,4,18,1,,0,,1,,0,
20200826,Returning Visitor,196,0,1,,0,,1,,0,
20200814,Returning Visitor,3,134,1,,0,,1,,0,
20200831,Returning Visitor,14,1,1,,0,,1,,0,
20200812,Returning Visitor,165,4,1,,0,,1,,0,
20200822,Returning Visitor,29,4,1,,0,,1,,0,
20200818,Returning Visitor,11,16,1,,0,,1,,0,
20200805,Returning Visitor,165,0,1,,0,,1,,0,
20200813,Returning Visitor,3,74,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200806,Returning Visitor,2,47,1,,0,,1,,0,
20200804,Returning Visitor,2,80,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200815,Returning Visitor,99,1,1,,0,,1,,0,
20200822,Returning Visitor,81,0,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200816,Returning Visitor,93,0,1,,0,,1,,0,
20200805,Returning Visitor,198,0,1,,0,,1,,0,
20200819,Returning Visitor,161,3,1,,0,,1,,0,
20200828,Returning Visitor,20,10,1,,0,,1,,0,
20200823,Returning Visitor,5,32,1,,0,,1,,0,
20200812,Returning Visitor,7,14,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200829,Returning Visitor,142,0,1,,0,,1,,0,
20200821,Returning Visitor,97,0,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200809,Returning Visitor,4,44,1,,0,,1,,0,
20200804,Returning Visitor,323,0,1,,0,,1,,0,
20200824,Returning Visitor,197,0,1,,0,,1,,0,
20200816,Returning Visitor,11,13,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200806,Returning Visitor,25,1,1,,0,,1,,0,
20200811,Returning Visitor,5,61,1,,0,,1,,0,
20200822,Returning Visitor,2,41,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200815,Returning Visitor,3,64,1,,0,,1,,0,
20200816,Returning Visitor,94,0,1,,0,,1,,0,
20200827,Returning Visitor,53,4,1,,0,,1,,0,
20200804,Returning Visitor,26,1,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200825,Returning Visitor,50,4,1,,0,,1,,0,
20200819,Returning Visitor,7,61,1,,0,,1,,0,
20200807,Returning Visitor,3,16,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200805,Returning Visitor,32,0,1,,0,,1,,0,
20200821,Returning Visitor,5,23,1,,0,,1,,0,
20200828,Returning Visitor,20,6,1,,0,,1,,0,
20200827,Returning Visitor,21,8,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200810,Returning Visitor,16,3,1,,0,,1,,0,
20200820,Returning Visitor,6,10,1,,0,,1,,0,
20200815,Returning Visitor,3,12,1,,0,,1,,0,
20200810,Returning Visitor,4,52,1,,0,,1,,0,
20200829,Returning Visitor,604,1,1,,0,,1,,0,
20200808,Returning Visitor,8,1,1,,0,,1,,0,
20200816,Returning Visitor,6,2,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200825,Returning Visitor,13,10,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200827,Returning Visitor,228,6,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200820,Returning Visitor,142,0,1,,0,,1,,0,
20200826,Returning Visitor,650,0,1,,0,,1,,0,
20200814,Returning Visitor,2,130,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200820,Returning Visitor,241,0,1,,0,,1,,0,
20200805,Returning Visitor,14,2,1,,0,,1,,0,
20200826,Returning Visitor,85,1,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200831,Returning Visitor,8,6,1,,0,,1,,0,
20200815,Returning Visitor,306,0,1,,0,,1,,0,
20200806,Returning Visitor,263,7,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200808,Returning Visitor,6,12,1,,0,,1,,0,
20200805,Returning Visitor,12,5,1,,0,,1,,0,
20200824,Returning Visitor,4,20,1,,0,,1,,0,
20200830,Returning Visitor,17,6,1,,0,,1,,0,
20200825,Returning Visitor,2,180,1,,0,,1,,0,
20200819,Returning Visitor,4,46,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200824,Returning Visitor,9,7,1,,0,,1,,0,
20200831,Returning Visitor,15,1,1,,0,,1,,0,
20200831,Returning Visitor,110,4,1,,0,,1,,0,
20200830,Returning Visitor,6,19,1,,0,,1,,0,
20200810,Returning Visitor,377,0,1,,0,,1,,0,
20200824,Returning Visitor,39,4,1,,0,,1,,0,
20200819,Returning Visitor,34,8,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200819,Returning Visitor,98,1,1,,0,,1,,0,
20200810,Returning Visitor,152,0,1,,0,,1,,0,
20200831,Returning Visitor,6,28,1,,0,,1,,0,
20200805,Returning Visitor,154,0,1,,0,,1,,0,
20200814,Returning Visitor,13,54,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200820,Returning Visitor,14,9,1,,0,,1,,0,
20200818,Returning Visitor,218,3,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200814,Returning Visitor,300,0,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200821,Returning Visitor,44,0,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200817,Returning Visitor,3,66,1,,0,,1,,0,
20200812,Returning Visitor,179,0,1,,0,,1,,0,
20200831,Returning Visitor,102,7,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200820,Returning Visitor,10,8,1,,0,,1,,0,
20200824,Returning Visitor,5,89,1,,0,,1,,0,
20200810,Returning Visitor,47,1,1,,0,,1,,0,
20200828,Returning Visitor,4,20,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200820,Returning Visitor,107,0,1,,0,,1,,0,
20200807,Returning Visitor,3,83,1,,0,,1,,0,
20200811,Returning Visitor,10,12,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200826,Returning Visitor,11,7,1,,0,,1,,0,
20200827,Returning Visitor,3,49,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200831,Returning Visitor,14,9,1,,0,,1,,0,
20200821,Returning Visitor,2,70,1,,0,,1,,0,
20200810,Returning Visitor,37,0,1,,0,,1,,0,
20200821,Returning Visitor,33,1,1,,0,,1,,0,
20200827,Returning Visitor,3,65,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200831,Returning Visitor,2,16,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200831,Returning Visitor,13,4,1,,0,,1,,0,
20200825,Returning Visitor,44,1,1,,0,,1,,0,
20200819,Returning Visitor,2,23,1,,0,,1,,0,
20200825,Returning Visitor,220,0,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200806,Returning Visitor,145,0,1,,0,,1,,0,
20200812,Returning Visitor,26,6,1,,0,,1,,0,
20200805,Returning Visitor,3,36,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200823,Returning Visitor,7,49,1,,0,,1,,0,
20200824,Returning Visitor,10,7,1,,0,,1,,0,
20200822,Returning Visitor,4,151,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200817,Returning Visitor,4,9,1,,0,,1,,0,
20200811,Returning Visitor,54,0,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200827,Returning Visitor,24,4,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200818,Returning Visitor,35,5,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200822,Returning Visitor,17,2,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200819,Returning Visitor,3,48,1,,0,,1,,0,
20200829,Returning Visitor,15,36,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200809,Returning Visitor,5,5,1,,0,,1,,0,
20200811,Returning Visitor,6,32,1,,0,,1,,0,
20200806,Returning Visitor,125,0,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200822,Returning Visitor,4,16,1,,0,,1,,0,
20200826,Returning Visitor,4,67,1,,0,,1,,0,
20200829,Returning Visitor,36,3,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200808,Returning Visitor,4,8,1,,0,,1,,0,
20200814,Returning Visitor,331,0,1,,0,,1,,0,
20200828,Returning Visitor,2,23,1,,0,,1,,0,
20200828,Returning Visitor,2,38,1,,0,,1,,0,
20200813,Returning Visitor,64,0,1,,0,,1,,0,
20200831,Returning Visitor,567,1,1,,0,,1,,0,
20200810,Returning Visitor,39,0,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200821,Returning Visitor,190,0,1,,0,,1,,0,
20200819,Returning Visitor,133,1,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200806,Returning Visitor,367,0,1,,0,,1,,0,
20200824,Returning Visitor,572,3,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200806,Returning Visitor,120,0,1,,0,,1,,0,
20200808,Returning Visitor,13,30,1,,0,,1,,0,
20200824,Returning Visitor,38,30,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200821,Returning Visitor,121,13,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200829,Returning Visitor,39,11,1,,0,,1,,0,
20200811,Returning Visitor,217,5,1,,0,,1,,0,
20200821,Returning Visitor,24,15,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200820,Returning Visitor,115,0,1,,0,,1,,0,
20200824,Returning Visitor,41,5,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200817,Returning Visitor,2,41,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200810,Returning Visitor,373,0,1,,0,,1,,0,
20200816,Returning Visitor,148,5,1,,0,,1,,0,
20200818,Returning Visitor,18,15,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200824,Returning Visitor,36,4,1,,0,,1,,0,
20200807,Returning Visitor,4,61,1,,0,,1,,0,
20200824,Returning Visitor,27,4,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200817,Returning Visitor,108,12,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200817,Returning Visitor,728,1,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200827,Returning Visitor,17,22,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200816,Returning Visitor,2,134,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200804,Returning Visitor,59,0,1,,0,,1,,0,
20200825,Returning Visitor,37,3,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200825,Returning Visitor,2,166,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200807,Returning Visitor,96,8,1,,0,,1,,0,
20200806,Returning Visitor,2,69,1,-0.6666666666666666,0,,1,-0.6666666666666666,0,
20200816,Returning Visitor,3,36,1,,0,,1,,0,
20200817,Returning Visitor,1008,8,1,,0,,1,,0,
20200806,Returning Visitor,27,0,1,,0,,1,,0,
