Fecha,Dominio del emplazamiento,Tipo de emplazamiento,URL del emplazamiento,Google Ads: grupo de anuncios,Google Ads: espacio publicitario,Anuncios de vídeo TrueView,Usuarios,Sesiones,Duración media de la sesión,Páginas/Sesión,Número de páginas vistas,Porcentaje de rebote
2020-01-28,mobileapp::2-com.soulgit.jewelsisland.gp,Automatic placements,mobileapp::2-com.soulgit.jewelsisland.gp,Italcombos Segmentacion Display,Google Display Network,No,3,3,0.0,1.0,3,1.0
2020-01-22,mobileapp::2-com.teaminformatico.coronilla,Automatic placements,mobileapp::2-com.teaminformatico.coronilla,Italcombos Segmentacion Display,Google Display Network,No,3,3,0.0,1.0,3,1.0
2020-01-16,mobileapp::2-com.superbox.aos.jewelsjungle,Automatic placements,mobileapp::2-com.superbox.aos.jewelsjungle,Italcombos Segmentacion Display,Google Display Network,No,3,3,0.0,1.0,3,1.0
2020-01-18,mobileapp::2-net.jeu.spider,Automatic placements,mobileapp::2-net.jeu.spider,Italcombos Segmentacion Display,Google Display Network,No,3,3,0.0,1.0,3,1.0
2020-01-14,mobileapp::2-sandbox.pixel.number.coloring.book.page.art.free,Automatic placements,mobileapp::2-sandbox.pixel.number.coloring.book.page.art.free,Italcombos Segmentacion Display,Google Display Network,No,35,40,2.625,1.15,46,0.875
2020-01-23,mobileapp::2-com.resultadodelaloteria.resultadoloteriascolombia,Automatic placements,mobileapp::2-com.resultadodelaloteria.resultadoloteriascolombia,Italcombos Segmentacion Display,Google Display Network,No,3,3,0.0,1.0,3,1.0
2020-01-10,mobileapp::1-1040451985,Automatic placements,mobileapp::1-1040451985,Italcombos Segmentacion Display,Google Display Network,No,3,5,0.0,1.0,5,1.0
2020-01-10,mobileapp::2-com.pixel.art.coloring.color.number,Automatic placements,mobileapp::2-com.pixel.art.coloring.color.number,Italcombos Segmentacion Display,Google Display Network,No,3,3,0.0,1.0,3,1.0
2020-01-08,mobileapp::2-com.fugo.wow,Automatic placements,mobileapp::2-com.fugo.wow,Anuncios dinámicos Display,Google Display Network,No,3,3,0.0,1.6666666666666667,5,0.0
2020-01-25,mobileapp::2-com.pixel.art.coloring.color.number,Automatic placements,mobileapp::2-com.pixel.art.coloring.color.number,Italcombos Segmentacion Display,Google Display Network,No,13,13,0.0,1.0,13,1.0
2020-01-18,mobileapp::2-com.freeplay.runandfight,Automatic placements,mobileapp::2-com.freeplay.runandfight,Italcombos Segmentacion Display,Google Display Network,No,3,3,0.0,1.0,3,1.0
2020-01-17,mobileapp::2-com.superbox.aos.jewelsjungle,Automatic placements,mobileapp::2-com.superbox.aos.jewelsjungle,Italcombos Segmentacion Display,Google Display Network,No,3,3,0.0,1.0,3,1.0
2020-01-31,mobileapp::2-jp.ne.ibis.ibispaintx.app,Automatic placements,mobileapp::2-jp.ne.ibis.ibispaintx.app,Italcombos Segmentacion Display,Google Display Network,No,3,8,1392.0,4.0,32,0.375
2020-01-20,mobileapp::2-com.lemongame.klondike.solitaire,Automatic placements,mobileapp::2-com.lemongame.klondike.solitaire,Italcombos Segmentacion Display,Google Display Network,No,3,3,0.0,1.0,3,1.0
2020-01-12,mobileapp::2-com.game.fallingpuzzle,Automatic placements,mobileapp::2-com.game.fallingpuzzle,Italcombos Segmentacion Display,Google Display Network,No,3,5,0.0,1.0,5,1.0
2020-01-08,youtube.com,Automatic placements,www.youtube.com,Shopping de Producto,Google Display Network,No,27,32,1.34375,1.1875,38,0.84375
2020-01-07,mobileapp::2-com.wordgame.puzzle.block.crush.es,Automatic placements,mobileapp::2-com.wordgame.puzzle.block.crush.es,Italcombos - awareness Html -Impresiones,Google Display Network,No,3,3,0.0,1.0,3,1.0
2020-01-09,mobileapp::2-adventure.pop.cosmic,Automatic placements,mobileapp::2-adventure.pop.cosmic,Italcombos Segmentacion Display,Google Display Network,No,3,5,0.0,1.0,5,1.0
2020-01-20,mobileapp::2-paint.by.number.pixel.art.coloring.drawing.puzzle,Automatic placements,mobileapp::2-paint.by.number.pixel.art.coloring.drawing.puzzle,Anuncios dinámicos Display,Google Display Network,No,3,3,0.0,1.6666666666666667,5,0.0
2020-01-13,msn.com,Automatic placements,www.msn.com/es-co/entretenimiento/celebrity/la-historia-de-amor-entre-sebasti%C3%A1n-rulli-y-angelique-boyer/ss-AAFeFoy,Italcombos Segmentacion Display,Google Display Network,No,3,3,0.0,1.0,3,1.0
2020-01-17,mobileapp::2-word.connect.wordswipe.wordstacks.wordstory.wordscapes.word.games,Automatic placements,mobileapp::2-word.connect.wordswipe.wordstacks.wordstory.wordscapes.word.games,Italcombos Segmentacion Display,Google Display Network,No,3,3,1601.333333333333,1.6666666666666667,5,0.0
2020-01-13,mobileapp::2-com.tohsoft.app.locker.applock,Automatic placements,mobileapp::2-com.tohsoft.app.locker.applock,Italcombos Segmentacion Display,Google Display Network,No,5,5,0.0,1.0,5,1.0
2020-01-13,mobileapp::2-com.wordsearchpuzzle.game.android,Automatic placements,mobileapp::2-com.wordsearchpuzzle.game.android,Italcombos Segmentacion Display,Google Display Network,No,3,3,0.0,1.0,3,1.0
2020-01-13,mobileapp::2-com.anipen.pororohouse,Automatic placements,mobileapp::2-com.anipen.pororohouse,Italcombos Segmentacion Display,Google Display Network,No,3,3,0.0,1.0,3,1.0
2020-01-18,mobileapp::2-de.lotum.whatsinthefoto.es,Automatic placements,mobileapp::2-de.lotum.whatsinthefoto.es,Italcombos Segmentacion Display,Google Display Network,No,3,8,6.75,1.375,11,0.625
2020-01-14,endmemo.com,Automatic placements,www.endmemo.com/sconvert/dpipixel_mm.php,Italcombos Segmentacion Display,Google Display Network,No,3,5,0.0,1.0,5,1.0
2020-01-05,mobileapp::2-bubble.shoot.fruit.splash.game2,Automatic placements,mobileapp::2-bubble.shoot.fruit.splash.game2,Anuncios dinámicos Display,Google Display Network,No,3,3,0.0,1.6666666666666667,5,0.0
2020-01-14,mobileapp::2-legends.shooter.bubble,Automatic placements,mobileapp::2-legends.shooter.bubble,Italcombos Segmentacion Display,Google Display Network,No,3,3,0.0,1.0,3,1.0
2020-01-13,mobileapp::2-com.HeroGames.WoodShop,Automatic placements,mobileapp::2-com.HeroGames.WoodShop,Italcombos Segmentacion Display,Google Display Network,No,5,5,0.0,1.0,5,1.0
2020-01-15,mobileapp::2-com.easybrain.jigsaw.puzzles,Automatic placements,mobileapp::2-com.easybrain.jigsaw.puzzles,Italcombos Segmentacion Display,Google Display Network,No,8,11,0.0,1.0,11,1.0
2020-01-19,mobileapp::2-com.anipen.pororohouse,Automatic placements,mobileapp::2-com.anipen.pororohouse,Italcombos Segmentacion Display,Google Display Network,No,3,3,0.0,1.0,3,1.0
2020-01-11,mobileapp::2-com.lemongame.klondike.solitaire,Automatic placements,mobileapp::2-com.lemongame.klondike.solitaire,Italcombos Segmentacion Display,Google Display Network,No,5,8,13.125,1.375,11,0.625
2020-01-13,mobileapp::2-com.superbox.aos.sweetfruit,Automatic placements,mobileapp::2-com.superbox.aos.sweetfruit,Italcombos Segmentacion Display,Google Display Network,No,5,5,0.0,1.6,8,0.6
2020-01-13,mobileapp::2-com.estado.de.israel,Automatic placements,mobileapp::2-com.estado.de.israel,Italcombos Segmentacion Display,Google Display Network,No,3,3,0.0,1.0,3,1.0
2020-01-13,publimetro.co,Automatic placements,www.publimetro.co/co/metroamp/entretenimiento/2020/03/12/expresentador-de-la-red-llega-a-la-movida-para-darle-picante-y-rating-a-rcn.html,Italcombos - awareness Html -Impresiones,Google Display Network,No,3,3,0.0,1.0,3,1.0
2020-01-16,mobileapp::2-com.easybrain.sudoku.android,Automatic placements,mobileapp::2-com.easybrain.sudoku.android,Italcombos Segmentacion Display,Google Display Network,No,3,3,0.0,1.0,3,1.0
2020-01-10,mobileapp::2-paint.by.number.pixel.art.coloring.drawing.puzzle,Automatic placements,mobileapp::2-paint.by.number.pixel.art.coloring.drawing.puzzle,Italcombos Segmentacion Display,Google Display Network,No,3,3,0.0,1.0,3,1.0
2020-01-13,mobileapp::2-com.olx.olx,Automatic placements,mobileapp::2-com.olx.olx,Italcombos Segmentacion Display,Google Display Network,No,3,3,56.66666666666666,2.6666666666666665,8,0.0
2020-01-15,mobileapp::2-com.wordgame.puzzle.block.crush.es,Automatic placements,mobileapp::2-com.wordgame.puzzle.block.crush.es,Italcombos Segmentacion Display,Google Display Network,No,22,30,175.23333333333332,1.2666666666666666,38,0.8
2020-01-14,mobileapp::2-com.lhpstudio.mergeblock,Automatic placements,mobileapp::2-com.lhpstudio.mergeblock,Italcombos Segmentacion Display,Google Display Network,No,3,3,166.0,1.6666666666666667,5,0.0
2020-01-20,mobileapp::2-com.puzzlegamesclassic.tetris.blockpuzzle,Automatic placements,mobileapp::2-com.puzzlegamesclassic.tetris.blockpuzzle,Italcombos Segmentacion Display,Google Display Network,No,3,8,155.875,2.375,19,0.375
2020-01-14,mp3cut.net,Automatic placements,mp3cut.net/es,Italcombos Segmentacion Display,Google Display Network,No,3,3,0.0,1.0,3,1.0
2020-01-22,mobileapp::2-com.gamebility.onet,Automatic placements,mobileapp::2-com.gamebility.onet,Italcombos Segmentacion Display,Google Display Network,No,5,8,0.0,1.0,8,1.0
2020-01-05,mobileapp::2-com.sweetfuirt.candy,Automatic placements,mobileapp::2-com.sweetfuirt.candy,Italcombos Segmentacion Display,Google Display Network,No,3,3,133.0,1.6666666666666667,5,0.0
2020-01-14,radios.com.co,Automatic placements,radios.com.co/barranquilla-estereo,Italcombos Segmentacion Display,Google Display Network,No,3,3,12.666666666666664,1.6666666666666667,5,0.0
2020-01-18,mobileapp::2-com.dropdom.blockpuzzle.hwwgame,Automatic placements,mobileapp::2-com.dropdom.blockpuzzle.hwwgame,Italcombos Segmentacion Display,Google Display Network,No,8,11,3.4545454545454546,1.181818181818182,13,0.7272727272727273
2020-01-13,mobileapp::2-lemmingsatwork.quiz,Automatic placements,mobileapp::2-lemmingsatwork.quiz,Italcombos Segmentacion Display,Google Display Network,No,3,3,0.0,1.0,3,1.0
2020-01-26,mobileapp::1-500962489,Automatic placements,mobileapp::1-500962489,Italcombos Segmentacion Display,Google Display Network,No,3,3,0.0,1.0,3,1.0
2020-01-29,mobileapp::2-com.defch.translateespeng,Automatic placements,mobileapp::2-com.defch.translateespeng,Italcombos Segmentacion Display,Google Display Network,No,3,3,0.0,1.0,3,1.0
2020-01-17,mobileapp::2-com.game.bubble.action,Automatic placements,mobileapp::2-com.game.bubble.action,Italcombos Segmentacion Display,Google Display Network,No,3,3,0.0,1.0,3,1.0
2020-01-13,mobileapp::2-com.coldapp.at50rooms2,Automatic placements,mobileapp::2-com.coldapp.at50rooms2,Italcombos Segmentacion Display,Google Display Network,No,3,3,109.66666666666669,2.6666666666666665,8,0.0
2020-01-13,mobileapp::2-com.soodexlabs.sudoku2,Automatic placements,mobileapp::2-com.soodexlabs.sudoku2,Italcombos Segmentacion Display,Google Display Network,No,3,3,0.0,1.6666666666666667,5,0.0
2020-01-13,mobileapp::2-bubbles.offline,Automatic placements,mobileapp::2-bubbles.offline,Italcombos Segmentacion Display,Google Display Network,No,3,3,0.0,1.0,3,1.0
2020-01-21,mobileapp::2-sp.app.bubblePop,Automatic placements,mobileapp::2-sp.app.bubblePop,Italcombos Segmentacion Display,Google Display Network,No,3,3,0.0,1.0,3,1.0
2020-01-19,mobileapp::2-com.outfit7.mytalkingtom2,Automatic placements,mobileapp::2-com.outfit7.mytalkingtom2,Anuncios dinámicos Display,Google Display Network,No,3,3,0.0,1.0,3,1.0
2020-01-12,mobileapp::2-com.pixel.coloring.color.by.number,Automatic placements,mobileapp::2-com.pixel.coloring.color.by.number,Italcombos Segmentacion Display,Google Display Network,No,3,5,0.0,1.0,5,1.0
2020-01-13,mobileapp::2-com.ivuu,Automatic placements,mobileapp::2-com.ivuu,Italcombos Segmentacion Display,Google Display Network,No,3,3,0.0,1.0,3,1.0
2020-01-13,mobileapp::2-com.workpail.inkpad.notepad.notes,Automatic placements,mobileapp::2-com.workpail.inkpad.notepad.notes,Italcombos Segmentacion Display,Google Display Network,No,3,3,0.0,1.0,3,1.0
2020-01-14,mobileapp::2-com.kwalee.crazyshopping,Automatic placements,mobileapp::2-com.kwalee.crazyshopping,Italcombos Segmentacion Display,Google Display Network,No,8,8,0.0,1.0,8,1.0
2020-01-04,mobileapp::2-bubble.shoot.fruit.splash.game2,Automatic placements,mobileapp::2-bubble.shoot.fruit.splash.game2,Anuncios dinámicos Display,Google Display Network,No,3,3,0.0,1.6666666666666667,5,0.0
2020-01-26,mobileapp::2-com.trespp.chess,Automatic placements,mobileapp::2-com.trespp.chess,Italcombos Segmentacion Display,Google Display Network,No,3,5,1219.4,2.2,11,0.6
2020-01-11,mobileapp::2-sandbox.pixel.number.coloring.book.page.art.free,Automatic placements,mobileapp::2-sandbox.pixel.number.coloring.book.page.art.free,Italcombos Segmentacion Display,Google Display Network,No,5,5,0.0,1.0,5,1.0
2020-01-09,mobileapp::1-623789705,Automatic placements,mobileapp::1-623789705,Italcombos Segmentacion Display,Google Display Network,No,3,3,0.0,1.0,3,1.0
2020-01-03,weather.com,Automatic placements,weather.com/es-US/tiempo/hoy/l/1663de50637e76d29cadffe667c2e88a11c06a0811d00a3e47c4dd7daebc1892,Smart Display - Italcombos Clic,Google Display Network,No,3,3,0.0,1.6666666666666667,5,0.0
2020-01-11,mobileapp::2-com.drillyapps.babydaybook,Automatic placements,mobileapp::2-com.drillyapps.babydaybook,Italcombos Segmentacion Display,Google Display Network,No,3,3,0.0,1.0,3,1.0
2020-01-09,mobileapp::2-com.bello.shootingworld,Automatic placements,mobileapp::2-com.bello.shootingworld,Italcombos Segmentacion Display,Google Display Network,No,3,3,0.0,1.0,3,1.0
2020-01-21,mobileapp::2-paint.by.number.pixel.art.coloring.drawing.puzzle,Automatic placements,mobileapp::2-paint.by.number.pixel.art.coloring.drawing.puzzle,Italcombos Segmentacion Display,Google Display Network,No,11,22,44.18181818181818,1.0909090909090908,24,0.8636363636363636
2020-01-15,mobileapp::2-com.blockpuzzle.jewels.legend,Automatic placements,mobileapp::2-com.blockpuzzle.jewels.legend,Italcombos Segmentacion Display,Google Display Network,No,3,5,0.0,1.0,5,1.0
2020-01-13,mobileapp::1-373942073,Automatic placements,mobileapp::1-373942073,Italcombos Segmentacion Display,Google Display Network,No,3,3,0.0,1.0,3,1.0
2020-01-11,youtube.com,Automatic placements,www.youtube.com/results,Shopping de Producto,Google Display Network,No,3,3,0.0,1.0,3,1.0
2020-01-15,mobileapp::2-com.soodexlabs.sudoku2,Automatic placements,mobileapp::2-com.soodexlabs.sudoku2,Italcombos Segmentacion Display,Google Display Network,No,5,8,0.0,1.0,8,1.0
2020-01-15,mobileapp::2-com.eztech.color.phone,Automatic placements,mobileapp::2-com.eztech.color.phone,Italcombos Segmentacion Display,Google Display Network,No,3,3,0.0,1.6666666666666667,5,0.0
2020-01-13,mobileapp::2-com.sinyee.babybus.tailor,Automatic placements,mobileapp::2-com.sinyee.babybus.tailor,Italcombos Segmentacion Display,Google Display Network,No,3,3,0.0,1.0,3,1.0
2020-01-21,mobileapp::2-com.slippy.linerusher,Automatic placements,mobileapp::2-com.slippy.linerusher,Italcombos Segmentacion Display,Google Display Network,No,3,3,0.0,1.0,3,1.0
2020-01-14,mobileapp::2-com.picsart.studio,Automatic placements,mobileapp::2-com.picsart.studio,Italcombos Segmentacion Display,Google Display Network,No,32,38,7.36842105263158,1.2105263157894737,46,0.7894736842105263
2020-01-18,mobileapp::2-com.easybrain.sudoku.android,Automatic placements,mobileapp::2-com.easybrain.sudoku.android,Italcombos Segmentacion Display,Google Display Network,No,5,8,0.0,1.0,8,1.0
2020-01-14,mobileapp::2-com.pushmerge.mergepuzzlegame,Automatic placements,mobileapp::2-com.pushmerge.mergepuzzlegame,Italcombos Segmentacion Display,Google Display Network,No,3,3,0.0,1.0,3,1.0
2020-01-27,mobileapp::2-com.gym.racegame,Automatic placements,mobileapp::2-com.gym.racegame,Italcombos Segmentacion Display,Google Display Network,No,3,3,0.0,1.0,3,1.0
2020-01-16,mobileapp::2-com.s2apps.game2048,Automatic placements,mobileapp::2-com.s2apps.game2048,Italcombos Segmentacion Display,Google Display Network,No,3,3,0.0,1.0,3,1.0
2020-01-14,mobileapp::1-1499812410,Automatic placements,mobileapp::1-1499812410,Italcombos Segmentacion Display,Google Display Network,No,3,5,2.2,1.6,8,0.6
2020-01-10,mobileapp::2-sandbox.pixel.number.coloring.book.page.art.free,Automatic placements,mobileapp::2-sandbox.pixel.number.coloring.book.page.art.free,Italcombos Segmentacion Display,Google Display Network,No,8,11,2.4545454545454546,1.181818181818182,13,0.7272727272727273
2020-01-18,mobileapp::2-games.spearmint.sevendots,Automatic placements,mobileapp::2-games.spearmint.sevendots,Italcombos Segmentacion Display,Google Display Network,No,3,3,0.0,1.0,3,1.0
2020-01-13,mobileapp::10002-ca-app-pub-5522781922210310,Automatic placements,mobileapp::10002-ca-app-pub-5522781922210310,Italcombos Segmentacion Display,Google Display Network,No,5,5,0.0,1.0,5,1.0
2020-01-25,mobileapp::2-air.net.promediastudio.trendyfashionstyles,Automatic placements,mobileapp::2-air.net.promediastudio.trendyfashionstyles,Italcombos Segmentacion Display,Google Display Network,No,3,3,0.0,1.0,3,1.0
2020-01-15,mobileapp::2-bubbleshooter.orig,Automatic placements,mobileapp::2-bubbleshooter.orig,Italcombos Segmentacion Display,Google Display Network,No,11,11,0.0,1.0,11,1.0
2020-01-24,youtube.com,Automatic placements,www.youtube.com/video/*,Sec ItalCOMBOS 2020 (general),Google Display Network,Yes,27,27,8.481481481481481,1.1111111111111112,30,0.8888888888888888
2020-01-04,mobileapp::2-com.blogspot.santmostardacatchupdevgames.biblicalwordsearch,Automatic placements,mobileapp::2-com.blogspot.santmostardacatchupdevgames.biblicalwordsearch,Remarketing - Anuncios html Bohemica web,Google Display Network,No,3,3,0.0,3.6666666666666665,11,0.0
2020-01-17,mobileapp::2-com.GMA.Ball.Sort.Puzzle,Automatic placements,mobileapp::2-com.GMA.Ball.Sort.Puzzle,Italcombos Segmentacion Display,Google Display Network,No,3,5,0.0,1.0,5,1.0
2020-01-11,mbappgiwwg33nfzrw6y3pobwgc6jomnqwwzlnmfvwk4q8.com,Automatic placements,mbappgiwwg33nfzrw6y3pobwgc6jomnqwwzlnmfvwk4q8.com,Obras de Arte - Emplazamientos Tendencias,Google Display Network,Yes,3,3,0.0,1.6666666666666667,5,0.0
2020-01-13,mobileapp::2-com.bitmango.go.blockpuzzlejewelhexamaster,Automatic placements,mobileapp::2-com.bitmango.go.blockpuzzlejewelhexamaster,Italcombos Segmentacion Display,Google Display Network,No,5,5,0.0,1.0,5,1.0
2020-01-09,mobileapp::2-com.jeyluta.timestampcamerafree,Automatic placements,mobileapp::2-com.jeyluta.timestampcamerafree,Italcombos Segmentacion Display,Google Display Network,No,3,3,0.0,1.0,3,1.0
2020-01-20,mobileapp::2-com.appcraft.unicorn,Automatic placements,mobileapp::2-com.appcraft.unicorn,Italcombos Segmentacion Display,Google Display Network,No,3,3,0.0,1.0,3,1.0
2020-01-10,mobileapp::2-com.crazy.letter.wordfind,Automatic placements,mobileapp::2-com.crazy.letter.wordfind,Anuncios dinámicos Display,Google Display Network,No,3,3,0.0,1.6666666666666667,5,0.0
2020-01-12,mobileapp::2-best.word.connect.search.free.offline.puzzle.word.games.world,Automatic placements,mobileapp::2-best.word.connect.search.free.offline.puzzle.word.games.world,Italcombos Segmentacion Display,Google Display Network,No,3,5,0.0,1.0,5,1.0
